timestamp,gpu_index,power_draw_W
1620691032.949,0,48.03
1620691033.052,0,48.0
1620691033.155,0,48.05
1620691033.258,0,47.95
1620691033.362,0,47.95
1620691033.464,0,47.96
1620691033.568,0,47.92
1620691033.671,0,48.06
1620691033.775,0,47.94
1620691033.878,0,47.94
1620691033.983,0,47.94
1620691034.086,0,47.94
1620691034.19,0,47.94
1620691034.293,0,47.94
1620691034.396,0,47.94
1620691034.498,0,48.0
1620691034.601,0,47.93
1620691034.705,0,47.92
1620691034.808,0,47.94
1620691034.911,0,47.95
1620691035.014,0,47.96
1620691035.117,0,47.9
1620691035.22,0,47.94
1620691035.323,0,47.94
1620691035.428,0,47.84
1620691035.53,0,47.94
1620691035.633,0,47.87
1620691035.736,0,47.86
1620691035.839,0,47.88
1620691035.942,0,47.95
1620691036.045,0,47.97
1620691036.149,0,47.86
1620691036.252,0,47.86
1620691036.355,0,47.95
1620691036.458,0,47.86
1620691036.561,0,47.86
1620691036.664,0,47.73
1620691036.767,0,47.77
1620691036.871,0,47.84
1620691036.974,0,47.85
1620691037.077,0,47.94
1620691037.181,0,47.95
1620691037.284,0,47.86
1620691037.387,0,47.85
1620691037.493,0,47.74
1620691037.596,0,47.74
1620691037.699,0,47.74
1620691037.802,0,47.74
1620691037.906,0,47.68
1620691038.009,0,47.86
1620691038.115,0,47.84
1620691038.218,0,47.73
1620691038.321,0,47.74
1620691038.424,0,47.66
1620691038.527,0,47.68
1620691038.63,0,47.7
1620691038.733,0,47.74
1620691038.837,0,47.64
1620691038.94,0,47.8
1620691039.043,0,47.74
1620691039.146,0,47.65
1620691039.249,0,47.64
1620691039.352,0,47.73
1620691039.454,0,47.73
1620691039.558,0,47.64
1620691039.661,0,47.73
1620691039.764,0,47.67
1620691039.867,0,47.53
1620691039.97,0,47.7
1620691040.073,0,47.68
1620691040.176,0,47.67
1620691040.28,0,47.68
1620691040.383,0,47.57
1620691040.486,0,47.73
1620691040.59,0,47.71
1620691040.693,0,47.66
1620691040.796,0,47.65
1620691040.902,0,47.56
1620691041.005,0,47.66
1620691041.108,0,47.54
1620691041.211,0,47.5
1620691041.314,0,47.18
1620691041.417,0,47.52
1620691041.531,0,47.67
1620691041.634,0,47.63
1620691041.737,0,47.63
1620691041.84,0,47.63
1620691041.944,0,47.54
1620691042.07,0,47.63
1620691042.173,0,47.54
1620691042.275,0,48.1
1620691042.378,0,47.51
1620691042.481,0,47.64
1620691042.586,0,47.64
1620691042.689,0,47.93
1620691042.792,0,47.64
1620691042.897,0,47.73
1620691043.0,0,47.63
1620691043.102,0,47.9
1620691043.208,0,47.58
1620691043.311,0,47.57
1620691043.414,0,47.58
1620691043.517,0,47.53
1620691043.62,0,47.53
1620691043.723,0,47.53
1620691043.826,0,47.56
1620691043.93,0,47.58
1620691044.033,0,47.58
1620691044.136,0,47.44
1620691044.239,0,47.58
1620691044.342,0,47.75
1620691044.445,0,50.43
1620691044.548,0,48.37
1620691044.652,0,47.64
1620691044.755,0,47.61
1620691044.859,0,47.61
1620691044.962,0,47.54
1620691045.065,0,47.54
1620691045.168,0,47.54
1620691045.274,0,47.54
1620691045.377,0,47.45
1620691045.48,0,47.39
1620691045.583,0,47.53
1620691045.686,0,47.44
1620691045.79,0,47.45
1620691045.895,0,47.55
1620691045.998,0,47.44
