filename,k01_mean,k10_mean,k01_dt_mean,k10_dt_mean,k01_power_mean,k10_power_mean,k01_event_count,k10_event_count,is_valid_k01,is_valid_k10
25455365499671-r1457839-n976057_cleaned.parquet,,,,,,,0,0,False,False
25504560132906-r1485405-n911952_cleaned.parquet,,,,,,,0,0,False,False
25247565596181-r2582019-n851693_cleaned.parquet,0.00832506015749009,,1.3863636363636365,,166.06311553547891,,22,0,True,False
2550668234227-r9535192-n976057_cleaned.parquet,,,,,,,0,0,False,False
25462804339866-r1457839-n386398_cleaned.parquet,,,,,,,0,0,False,False
25574986007730-r9189566-n911952_cleaned.parquet,,,,,,,0,0,False,False
25607727435972-r6760045-n911952_cleaned.parquet,,,,,,,0,0,False,False
25506793299849-r4229531-n911952_cleaned.parquet,,,,,,,0,0,False,False
25227040218192-r629115-n851693_cleaned.parquet,,,,,,,0,0,False,False
25631885868430-r8607415-n976057_cleaned.parquet,,,,,,,0,0,False,False
24942265144965-r6272977-n386398_cleaned.parquet,0.007792459825124768,,1.5026455026455023,,193.0365267415227,,21,0,True,False
25661662909011-r629115-n386398_cleaned.parquet,,,,,,,0,0,False,False
25631699140189-r6760045-n685852_cleaned.parquet,,,,,,,0,0,False,False
25948698565436-r1682297-n911952_cleaned.parquet,,,,,,,0,0,False,False
25948698565436-r9352821-n685852_cleaned.parquet,,,,,,,0,0,False,False
25957909761526-r3226521-n976057_cleaned.parquet,,,,,,,0,0,False,False
25928372846259-r9555635-n139058_cleaned.parquet,,,,,,,0,0,False,False
26117692075797-r2825489-n139058_cleaned.parquet,,,,,,,0,0,False,False
24011269882657-r1485405-n976057_cleaned.parquet,,,,,,,0,0,False,False
26117692075797-r4822976-n139058_cleaned.parquet,,,,,,,0,0,False,False
25844517105210-r1457839-n976057_cleaned.parquet,,,,,,,0,0,False,False
26237683825194-r9102715-n43543_cleaned.parquet,,,,,,,0,0,False,False
26140633157667-r8015356-n976057_cleaned.parquet,,,,,,,0,0,False,False
26247189320818-r9102715-n911952_cleaned.parquet,,,,,,,0,0,False,False
26320848999854-r1682297-n43543_cleaned.parquet,,,,,,,0,0,False,False
26320848999854-r1682297-n685852_cleaned.parquet,,,,,,,0,0,False,False
26334168046597-r3041626-n976057_cleaned.parquet,,,,,,,0,0,False,False
26545286224503-r5715171-n136082_cleaned.parquet,,,,,,,0,0,False,False
26573667401498-r5189505-n976057_cleaned.parquet,,,,,,,0,0,False,False
25540056944183-r4858666-n43543_cleaned.parquet,,,,,,,0,0,False,False
26641808695931-r9720335-n851693_cleaned.parquet,,,,,,,0,0,False,False
26683152766656-r9555635-n139058_cleaned.parquet,,,,,,,0,0,False,False
26746830020209-r5573787-n976057_cleaned.parquet,,,,,,,0,0,False,False
26015192616369-r1682297-n976057_cleaned.parquet,,,,,,,0,0,False,False
2676655762435-r8939293-n136082_cleaned.parquet,,,,,,,0,0,False,False
26331400891200-r9352821-n386398_cleaned.parquet,,,,,,,0,0,False,False
2675391250428-r6760045-n976057_cleaned.parquet,,,,,,,0,0,False,False
26901162353066-r3041626-n851693_cleaned.parquet,,,,,,,0,0,False,False
25331344852818-r629115-n976057_cleaned.parquet,,,,,,,0,0,False,False
26982875393114-r8937440-n976057_cleaned.parquet,,,,,,,0,0,False,False
26794909264390-r9555635-n208530_cleaned.parquet,,,,,,,0,0,False,False
24305890407584-r4327055-n136082_cleaned.parquet,,,,,,,0,0,False,False
27103326248965-r9535192-n851693_cleaned.parquet,,,,,,,0,0,False,False
27021025942103-r2652301-n851693_cleaned.parquet,0.044121322882627725,,8.0,,181.3182261393597,,1,0,True,False
27127972871867-r9720335-n851693_cleaned.parquet,,,,,,,0,0,False,False
27064708548259-r8607415-n911952_cleaned.parquet,,,,,,,0,0,False,False
271496985548-r4327055-n139058_cleaned.parquet,,,,,,,0,0,False,False
27229531326967-r1457839-n386398_cleaned.parquet,,,,,,,0,0,False,False
27198081077025-r9555635-n208530_cleaned.parquet,,,,,,,0,0,False,False
27283174506227-r629115-n830961_cleaned.parquet,,,,,,,0,0,False,False
27420691010989-r9535192-n851693_cleaned.parquet,,,,,,,0,0,False,False
26159857516575-r7343737-n976057_cleaned.parquet,,,,,,,0,0,False,False
27548659054305-r9102715-n685852_cleaned.parquet,,,,,,,0,0,False,False
27117626187741-r1457839-n386398_cleaned.parquet,,,,,,,0,0,False,False
27488370845285-r9189566-n830961_cleaned.parquet,,,,,,,0,0,False,False
27316753678946-r4229531-n976057_cleaned.parquet,,,,,,,0,0,False,False
2766760242976-r8937440-n830961_cleaned.parquet,,,,,,,0,0,False,False
2771179910626-r629115-n976057_cleaned.parquet,,,,,,,0,0,False,False
27801099987489-r3405251-n208530_cleaned.parquet,0.006103478732624105,,1.1666666666666667,,191.4111353608564,,3,0,True,False
2779360139651-r2100214-n976057_cleaned.parquet,,,,,,,0,0,False,False
27775092417686-r6760045-n386398_cleaned.parquet,,,,,,,0,0,False,False
27863674632757-r5573787-n911952_cleaned.parquet,,,,,,,0,0,False,False
27829631516338-r4229531-n851693_cleaned.parquet,,,,,,,0,0,False,False
28068507610899-r9192091-n685852_cleaned.parquet,,,,,,,0,0,False,False
28198197706873-r3475376-n136082_cleaned.parquet,,,,,,,0,0,False,False
26584131760877-r2100214-n911952_cleaned.parquet,,,,,,,0,0,False,False
26859751387284-r629115-n386398_cleaned.parquet,0.005844671492396966,,1.0,,171.10537812138875,,11,0,True,False
28348753068258-r2582019-n976057_cleaned.parquet,,,,,,,0,0,False,False
28275587520854-r9535192-n386398_cleaned.parquet,,,,,,,0,0,False,False
27816833566210-r2582019-n911952_cleaned.parquet,,,,,,,0,0,False,False
28444235692127-r8333645-n386398_cleaned.parquet,,,,,,,0,0,False,False
28484175522662-r3041626-n851693_cleaned.parquet,,,,,,,0,0,False,False
27268551399640-r8642123-n976057_cleaned.parquet,,,,,,,0,0,False,False
28177633770129-r6272977-n386398_cleaned.parquet,,,,,,,0,0,False,False
28522954598940-r8333645-n911952_cleaned.parquet,,,,,,,0,0,False,False
25626956617821-r2652301-n911952_cleaned.parquet,,,,,,,0,0,False,False
28370308530447-r9535192-n976057_cleaned.parquet,0.010241600868398818,,1.6200000000000003,,155.619582712191,,5,0,True,False
28521884496096-r9555635-n139058_cleaned.parquet,,,,,,,0,0,False,False
28617791874323-r1485405-n851693_cleaned.parquet,,,,,,,0,0,False,False
28617791874323-r3741709-n851693_cleaned.parquet,,,,,,,0,0,False,False
28617791874323-r4858666-n851693_cleaned.parquet,,,,,,,0,0,False,False
28617791874323-r629115-n851693_cleaned.parquet,,,,,,,0,0,False,False
28278349415720-r8607415-n911952_cleaned.parquet,,,,,,,0,0,False,False
2862236655872-r9192091-n911952_cleaned.parquet,,,,,,,0,0,False,False
28624284107695-r8062914-n136082_cleaned.parquet,,,,,,,0,0,False,False
28617791874323-r7217787-n851693_cleaned.parquet,,,,,,,0,0,False,False
28617791874323-r8333645-n851693_cleaned.parquet,,,,,,,0,0,False,False
28696387245173-r8937440-n976057_cleaned.parquet,,,,,,,0,0,False,False
28617791874323-r9352821-n851693_cleaned.parquet,,,,,,,0,0,False,False
28668486963644-r1485405-n386398_cleaned.parquet,0.005797282042376371,,1.0,,172.5041999617822,,6,0,True,False
28722376456516-r6760045-n976057_cleaned.parquet,,,,,,,0,0,False,False
28617791874323-r9535192-n911952_cleaned.parquet,,,,,,,0,0,False,False
28786112566987-r3226521-n386398_cleaned.parquet,,,,,,,0,0,False,False
28808986249598-r9352821-n851693_cleaned.parquet,,,,,,,0,0,False,False
2876490812082-r9040233-n976057_cleaned.parquet,0.03332981892214035,,5.600000000000001,,168.0177145000938,,1,0,True,False
28707491301304-r2582019-n911952_cleaned.parquet,,,,,,,0,0,False,False
28948985741408-r9102715-n830961_cleaned.parquet,,,,,,,0,0,False,False
28612723411759-r9535192-n976057_cleaned.parquet,,,,,,,0,0,False,False
2896154931113-r9175025-n911952_cleaned.parquet,,,,,,,0,0,False,False
2896243579938-r4858666-n830961_cleaned.parquet,,,,,,,0,0,False,False
2896696516018-r8062914-n136082_cleaned.parquet,,,,,,,0,0,False,False
28891041828614-r2582019-n851693_cleaned.parquet,,,,,,,0,0,False,False
2896696516018-r9555635-n136082_cleaned.parquet,,,,,,,0,0,False,False
2906101402624-r9189566-n976057_cleaned.parquet,,,,,,,0,0,False,False
28950651141086-r2652301-n386398_cleaned.parquet,0.005291237396786208,,1.0,,189.016704181263,,5,0,True,False
28891041828614-r6760045-n851693_cleaned.parquet,,,,,,,0,0,False,False
29089471180885-r2825489-n136082_cleaned.parquet,,,,,,,0,0,False,False
29089471180885-r3226521-n43543_cleaned.parquet,,,,,,,0,0,False,False
29089471180885-r9189566-n830961_cleaned.parquet,,,,,,,0,0,False,False
29089471180885-r9555635-n136082_cleaned.parquet,,,,,,,0,0,False,False
29163723912437-r8642123-n851693_cleaned.parquet,,,,,,,0,0,False,False
29183120333778-r3226521-n851693_cleaned.parquet,,,,,,,0,0,False,False
28768746353231-r8937440-n386398_cleaned.parquet,,,,,,,0,0,False,False
29184264937989-r7343737-n43543_cleaned.parquet,,,,,,,0,0,False,False
2920236253060-r7217787-n386398_cleaned.parquet,,,,,,,0,0,False,False
29196679959441-r4858666-n830961_cleaned.parquet,,,,,,,0,0,False,False
2928200543688-r8642123-n976057_cleaned.parquet,,,,,,,0,0,False,False
29300424302764-r8642123-n911952_cleaned.parquet,,,,,,,0,0,False,False
28522950769628-r5189505-n830961_cleaned.parquet,,,,,,,0,0,False,False
29680576724807-r2100214-n386398_cleaned.parquet,,,,,,,0,0,False,False
29769067260045-r7217787-n911952_cleaned.parquet,,,,,,,0,0,False,False
29781797645996-r9352821-n43543_cleaned.parquet,,,,,,,0,0,False,False
2978602299403-r5715171-n208530_cleaned.parquet,,,,,,,0,0,False,False
29385857904124-r1485405-n830961_cleaned.parquet,,,,,,,0,0,False,False
30021961898143-r2652301-n976057_cleaned.parquet,,,,,,,0,0,False,False
30021961898143-r3117156-n136082_cleaned.parquet,,,,,,,0,0,False,False
29015136514463-r4858666-n43543_cleaned.parquet,,,,,,,0,0,False,False
2957468615776-r3879907-n208530_cleaned.parquet,,,,,,,0,0,False,False
30062550101763-r8062914-n208530_cleaned.parquet,,,,,,,0,0,False,False
30102686406698-r3475376-n136082_cleaned.parquet,,,,,,,0,0,False,False
29421067076688-r3117156-n208530_cleaned.parquet,,,,,,,0,0,False,False
30107599559224-r4179716-n851693_cleaned.parquet,,,,,,,0,0,False,False
30124132968695-r4179716-n911952_cleaned.parquet,,,,,,,0,0,False,False
30241039020149-r2652301-n851693_cleaned.parquet,,,,,,,0,0,False,False
30241039020149-r9189566-n851693_cleaned.parquet,,,,,,,0,0,False,False
30074878897724-r5189505-n830961_cleaned.parquet,,,,,,,0,0,False,False
3039714037523-r4327055-n136082_cleaned.parquet,,,,,,,0,0,False,False
30220260159692-r6760045-n911952_cleaned.parquet,,,,,,,0,0,False,False
30432840133989-r3741709-n851693_cleaned.parquet,,,,,,,0,0,False,False
30037887621783-r6272977-n851693_cleaned.parquet,,,,,,,0,0,False,False
3054318459503-r3226521-n830961_cleaned.parquet,,,,,,,0,0,False,False
3054318459503-r8937440-n830961_cleaned.parquet,,,,,,,0,0,False,False
30573654066624-r3117156-n136082_cleaned.parquet,,,,,,,0,0,False,False
2866102572693-r8333645-n976057_cleaned.parquet,,,,,,,0,0,False,False
30662588930941-r8333645-n976057_cleaned.parquet,,,,,,,0,0,False,False
30798408689569-r7217787-n386398_cleaned.parquet,,,,,,,0,0,False,False
30605932813458-r5189505-n685852_cleaned.parquet,,,,,,,0,0,False,False
30933517263194-r1682297-n386398_cleaned.parquet,,,,,,,0,0,False,False
30945071051927-r7217787-n911952_cleaned.parquet,,,,,,,0,0,False,False
31065980694089-r2582019-n976057_cleaned.parquet,,,,,,,0,0,False,False
31065980694089-r3041626-n386398_cleaned.parquet,,,,,,,0,0,False,False
30675262725697-r7343737-n386398_cleaned.parquet,,,,,,,0,0,False,False
31065980694089-r4229531-n386398_cleaned.parquet,,,,,,,0,0,False,False
31065980694089-r5189505-n386398_cleaned.parquet,,,,,,,0,0,False,False
31065980694089-r6760045-n43543_cleaned.parquet,,,,,,,0,0,False,False
30804125690020-r4327055-n136082_cleaned.parquet,,,,,,,0,0,False,False
31065980694089-r8937440-n386398_cleaned.parquet,,,,,,,0,0,False,False
31065980694089-r6760045-n976057_cleaned.parquet,,,,,,,0,0,False,False
31111692834555-r1485405-n911952_cleaned.parquet,,,,,,,0,0,False,False
31111692834555-r2652301-n911952_cleaned.parquet,,,,,,,0,0,False,False
31111692834555-r5189505-n911952_cleaned.parquet,,,,,,,0,0,False,False
31111692834555-r8333645-n911952_cleaned.parquet,,,,,,,0,0,False,False
31111692834555-r7343737-n911952_cleaned.parquet,,,,,,,0,0,False,False
31111692834555-r9102715-n911952_cleaned.parquet,,,,,,,0,0,False,False
31111692834555-r9192091-n911952_cleaned.parquet,,,,,,,0,0,False,False
31111692834555-r9189566-n911952_cleaned.parquet,,,,,,,0,0,False,False
31129830713434-r9352821-n43543_cleaned.parquet,,,,,,,0,0,False,False
3115546778520-r3226521-n976057_cleaned.parquet,,,,,,,0,0,False,False
31198462826549-r3879907-n139058_cleaned.parquet,,,,,,,0,0,False,False
31198047668502-r5130449-n139058_cleaned.parquet,,,,,,,0,0,False,False
3120094250420-r9192091-n976057_cleaned.parquet,,,,,,,0,0,False,False
30133286562009-r1682297-n911952_cleaned.parquet,,,,,,,0,0,False,False
31223572191358-r8062914-n139058_cleaned.parquet,,,,,,,0,0,False,False
3129402457780-r2582019-n911952_cleaned.parquet,,,,,,,0,0,False,False
31296111760852-r3226521-n685852_cleaned.parquet,,,,,,,0,0,False,False
30382793387093-r3041626-n386398_cleaned.parquet,0.006998449346499047,,1.3570370370370373,,194.0086172659227,,30,0,True,False
31416984700242-r6760045-n830961_cleaned.parquet,0.030466350339935652,,6.0,,196.9385874269006,,1,0,True,False
31224751356011-r629115-n386398_cleaned.parquet,,,,,,,0,0,False,False
31426359067564-r629115-n830961_cleaned.parquet,,,,,,,0,0,False,False
31547476571879-r9720335-n911952_cleaned.parquet,,,,,,,0,0,False,False
31487116881115-r9555635-n139058_cleaned.parquet,,,,,,,0,0,False,False
3155195950672-r5189505-n386398_cleaned.parquet,,,,,,,0,0,False,False
31599827465809-r2582019-n911952_cleaned.parquet,,,,,,,0,0,False,False
31640909585840-r9192091-n976057_cleaned.parquet,,,,,,,0,0,False,False
31734303953307-r3226521-n43543_cleaned.parquet,,,,,,,0,0,False,False
31763601709268-r9175025-n911952_cleaned.parquet,,,,,,,0,0,False,False
31761277898525-r8062914-n139058_cleaned.parquet,,,,,,,0,0,False,False
31768400477419-r5189505-n851693_cleaned.parquet,,,,,,,0,0,False,False
31769038937918-r6760045-n43543_cleaned.parquet,,,,,,,0,0,False,False
31778950611990-r8062914-n208530_cleaned.parquet,,,,,,,0,0,False,False
31411159267131-r6760045-n911952_cleaned.parquet,,,,,,,0,0,False,False
31840081680099-r3226521-n386398_cleaned.parquet,,,,,,,0,0,False,False
31769201383282-r9189566-n911952_cleaned.parquet,,,,,,,0,0,False,False
27612091376072-r1485405-n911952_cleaned.parquet,,0.005492055571827718,,1.0,,182.08118743911524,0,1,False,True
32048425187624-r9555635-n208530_cleaned.parquet,,,,,,,0,0,False,False
31435446833202-r8937440-n976057_cleaned.parquet,,,,,,,0,0,False,False
31985075327910-r9040233-n386398_cleaned.parquet,,,,,,,0,0,False,False
32162844902758-r8062914-n139058_cleaned.parquet,0.011688635081628228,,2.0,,171.10637692364332,,1,0,True,False
32157065808487-r3117156-n208530_cleaned.parquet,,,,,,,0,0,False,False
31249978489661-r9720335-n976057_cleaned.parquet,,,,,,,0,0,False,False
32417426233646-r5573787-n386398_cleaned.parquet,,,,,,,0,0,False,False
32549438572486-r4822976-n136082_cleaned.parquet,,,,,,,0,0,False,False
32602301137912-r9555635-n139058_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r1457839-n976057_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r1485405-n43543_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r1485405-n685852_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r1485405-n830961_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r1485405-n976057_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r1682297-n386398_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r1682297-n43543_cleaned.parquet,,,,,,,0,0,False,False
30660966057631-r3226521-n911952_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r1682297-n685852_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r1682297-n976057_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r1682297-n830961_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r2100214-n976057_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r2100214-n851693_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r2582019-n386398_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r2582019-n976057_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r2652301-n386398_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r2652301-n43543_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r2652301-n685852_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r2652301-n830961_cleaned.parquet,,,,,,,0,0,False,False
31804108656973-r6760045-n386398_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r2652301-n976057_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r2825489-n208530_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r2825489-n136082_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r2998125-n136082_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r3041626-n386398_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r2998125-n208530_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r3041626-n43543_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r3041626-n685852_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r3041626-n830961_cleaned.parquet,,,,,,,0,0,False,False
3240264122028-r3226521-n830961_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r3041626-n976057_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r3226521-n386398_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r3117156-n208530_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r3117156-n136082_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r3226521-n43543_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r3226521-n830961_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r3226521-n685852_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r3226521-n976057_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r3405251-n136082_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r3405251-n208530_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r3475376-n208530_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r3475376-n136082_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r3741709-n685852_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r3741709-n976057_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r3741709-n830961_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r3879907-n136082_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r3879907-n208530_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r4229531-n386398_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r4179716-n976057_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r4229531-n976057_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r4327055-n136082_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r4327055-n208530_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r4822976-n136082_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r4822976-n208530_cleaned.parquet,,,,,,,0,0,False,False
3213601402660-r9189566-n685852_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r4858666-n386398_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r4858666-n830961_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r5130449-n208530_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r5130449-n136082_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r5189505-n386398_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r4858666-n976057_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r5189505-n43543_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r5189505-n976057_cleaned.parquet,,,,,,,0,0,False,False
3240264122028-r8937440-n830961_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r5189505-n830961_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r5573787-n976057_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r5189505-n685852_cleaned.parquet,,,,,,,0,0,False,False
29450663177769-r9555635-n136082_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r5573787-n851693_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r5715171-n136082_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r5715171-n208530_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r629115-n386398_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r6272977-n976057_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r629115-n976057_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r629115-n830961_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r6760045-n43543_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r6760045-n386398_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r6760045-n830961_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r6760045-n685852_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r6760045-n976057_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r7217787-n830961_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r7217787-n386398_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r7217787-n43543_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r7217787-n976057_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r7343737-n976057_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r7343737-n830961_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r7343737-n685852_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r7343737-n43543_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r8015356-n851693_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r8062914-n208530_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r8062914-n136082_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r8015356-n976057_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r8333645-n685852_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r8333645-n830961_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r8333645-n43543_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r8333645-n976057_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r8607415-n976057_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r8579942-n136082_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r8579942-n208530_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r8642123-n851693_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r8642123-n976057_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r8937440-n386398_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r8937440-n43543_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r8937440-n685852_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r8937440-n830961_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r8937440-n976057_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r8939293-n136082_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r8939293-n208530_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r9040233-n386398_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r9102715-n43543_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r9102715-n830961_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r9040233-n976057_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r9102715-n685852_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r9102715-n976057_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r9175025-n976057_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r9175025-n851693_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r9189566-n43543_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r9189566-n685852_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r9189566-n830961_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r9189566-n976057_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r9192091-n43543_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r9192091-n386398_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r9192091-n685852_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r9352821-n386398_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r9192091-n830961_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r9192091-n976057_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r9352821-n830961_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r9352821-n976057_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r9535192-n976057_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r9535192-n851693_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r9555635-n208530_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r9720335-n851693_cleaned.parquet,,,,,,,0,0,False,False
31991051112974-r3475376-n139058_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r9555635-n136082_cleaned.parquet,,,,,,,0,0,False,False
32673358506378-r9102715-n386398_cleaned.parquet,,,,,,,0,0,False,False
32653177354546-r9720335-n976057_cleaned.parquet,,,,,,,0,0,False,False
3271320418482-r4229531-n976057_cleaned.parquet,,,,,,,0,0,False,False
32770395513320-r2582019-n386398_cleaned.parquet,,,,,,,0,0,False,False
33279821584877-r7217787-n830961_cleaned.parquet,,,,,,,0,0,False,False
33279821584877-r9555635-n139058_cleaned.parquet,,,,,,,0,0,False,False
32936544059096-r5715171-n139058_cleaned.parquet,,,,,,,0,0,False,False
33358650748382-r4822976-n136082_cleaned.parquet,,,,,,,0,0,False,False
32815694679432-r6760045-n386398_cleaned.parquet,,,,,,,0,0,False,False
33377627013487-r9192091-n386398_cleaned.parquet,,,,,,,0,0,False,False
33447569900739-r3475376-n136082_cleaned.parquet,0.019013954077150935,,3.0,,157.7788600849257,,1,0,True,False
33421736442011-r8937440-n43543_cleaned.parquet,,,,,,,0,0,False,False
33469341303472-r2825489-n136082_cleaned.parquet,,,,,,,0,0,False,False
33469341303472-r2998125-n136082_cleaned.parquet,,,,,,,0,0,False,False
33492825895642-r5715171-n208530_cleaned.parquet,,,,,,,0,0,False,False
3310623936406-r7343737-n685852_cleaned.parquet,,,,,,,0,0,False,False
33496415199584-r9535192-n386398_cleaned.parquet,,,,,,,0,0,False,False
33328187749720-r9352821-n386398_cleaned.parquet,,,,,,,0,0,False,False
33599811881820-r7217787-n386398_cleaned.parquet,,,,,,,0,0,False,False
33508423583174-r7217787-n386398_cleaned.parquet,,,,,,,0,0,False,False
3362089743108-r3741709-n911952_cleaned.parquet,0.005143275402230941,,1.0,,194.51325622727646,,3,0,True,False
