timestamp,gpu_index,power_draw_W
1632233679.724,0,26.44
1632233679.728,1,26.25
1632233679.831,0,26.54
1632233679.835,1,26.24
1632233679.938,0,26.43
1632233679.944,1,26.23
1632233680.049,0,26.34
1632233680.053,1,26.35
1632233680.156,0,26.55
1632233680.162,1,26.25
1632233680.268,0,26.44
1632233680.272,1,26.15
1632233680.375,0,26.43
1632233680.382,1,26.24
1632233680.486,0,26.45
1632233680.49,1,26.26
1632233680.593,0,26.43
1632233680.597,1,26.35
1632233680.7,0,26.37
1632233680.704,1,26.27
1632233680.808,0,26.46
1632233680.811,1,26.27
1632233680.914,0,26.36
1632233680.918,1,26.16
1632233681.021,0,26.43
1632233681.024,1,26.23
1632233681.129,0,26.43
1632233681.132,1,26.24
1632233681.236,0,26.37
1632233681.244,1,26.27
1632233681.349,0,26.53
1632233681.353,1,26.14
1632233681.456,0,26.46
1632233681.465,1,26.37
1632233681.571,0,26.46
1632233681.574,1,26.27
1632233681.678,0,26.46
1632233681.686,1,26.26
1632233681.792,0,26.46
1632233681.795,1,26.27
1632233681.898,0,26.46
1632233681.907,1,26.27
1632233682.012,0,26.47
1632233682.016,1,26.17
1632233682.119,0,26.44
1632233682.128,1,26.24
1632233682.233,0,26.44
1632233682.236,1,26.25
1632233682.339,0,26.43
1632233682.348,1,26.33
1632233682.454,0,26.43
1632233682.457,1,26.23
1632233682.56,0,26.46
1632233682.569,1,26.27
1632233682.674,0,26.47
1632233682.678,1,26.18
1632233682.781,0,26.46
1632233682.79,1,26.27
1632233682.897,0,26.46
1632233682.9,1,26.27
1632233683.003,0,26.55
1632233683.009,1,26.27
1632233683.117,0,26.37
1632233683.12,1,26.27
1632233683.224,0,26.37
1632233683.231,1,26.17
1632233683.338,0,26.47
1632233683.341,1,26.18
1632233683.444,0,26.36
1632233683.451,1,26.27
1632233683.558,0,26.46
1632233683.561,1,26.18
1632233683.665,0,26.47
1632233683.672,1,26.27
1632233683.779,0,26.47
1632233683.782,1,26.27
1632233683.885,0,26.36
1632233683.893,1,26.27
1632233684.001,0,26.55
1632233684.004,1,26.27
1632233684.108,0,26.46
1632233684.113,1,26.27
1632233684.221,0,26.36
1632233684.225,1,26.27
1632233684.328,0,26.46
1632233684.334,1,26.27
1632233684.443,0,26.47
1632233684.447,1,26.18
1632233684.55,0,26.46
1632233684.555,1,26.17
1632233684.664,0,26.46
1632233684.668,1,26.27
1632233684.771,0,26.36
1632233684.775,1,26.17
1632233684.886,0,26.47
1632233684.896,1,26.18
1632233685.0,0,26.46
1632233685.003,1,26.17
1632233685.107,0,26.46
1632233685.117,1,26.17
1632233685.221,0,26.46
1632233685.224,1,26.17
1632233685.329,0,26.46
1632233685.337,1,26.27
1632233685.44,0,26.55
1632233685.444,1,26.27
1632233685.551,0,26.46
1632233685.556,1,26.18
1632233685.66,0,26.36
1632233685.663,1,26.17
1632233685.771,0,26.46
1632233685.777,1,26.27
1632233685.88,0,26.47
1632233685.884,1,26.27
