timestamp,gpu_index,power_draw_W
1620844516.612,1,26.83
1620844516.716,1,26.87
1620844516.819,1,26.95
1620844516.93,1,27.06
1620844517.033,1,26.97
1620844517.137,1,26.96
1620844517.24,1,27.06
1620844517.343,1,27.0
1620844517.446,1,27.02
1620844517.555,1,27.05
1620844517.658,1,27.03
1620844517.761,1,27.03
1620844517.864,1,26.98
1620844517.967,1,27.03
1620844518.07,1,26.95
1620844518.18,1,27.1
1620844518.283,1,26.89
1620844518.386,1,26.95
1620844518.489,1,26.95
1620844518.592,1,27.04
1620844518.695,1,27.12
1620844518.805,1,26.99
1620844518.908,1,26.78
1620844519.012,1,27.15
1620844519.115,1,27.16
1620844519.218,1,27.08
1620844519.328,1,26.99
1620844519.431,1,27.12
1620844519.535,1,26.94
1620844519.638,1,26.98
1620844519.741,1,26.95
1620844519.845,1,26.94
1620844519.954,1,27.1
1620844520.057,1,27.22
1620844520.16,1,26.81
1620844520.263,1,27.14
1620844520.366,1,26.94
1620844520.469,1,27.18
1620844520.578,1,26.9
1620844520.681,1,27.07
1620844520.784,1,26.95
1620844520.887,1,26.89
1620844520.99,1,26.99
1620844521.093,1,27.01
1620844521.203,1,27.02
1620844521.306,1,26.99
1620844521.409,1,27.01
1620844521.512,1,27.12
1620844521.615,1,26.98
1620844521.718,1,26.99
1620844521.829,1,26.93
1620844521.932,1,26.98
1620844522.035,1,27.4
1620844522.138,1,27.03
1620844522.241,1,26.95
1620844522.344,1,26.93
1620844522.454,1,26.82
1620844522.557,1,27.06
1620844522.66,1,27.03
1620844522.763,1,26.97
1620844522.866,1,26.85
1620844522.97,1,26.91
1620844523.079,1,27.15
1620844523.182,1,26.8
1620844523.285,1,26.93
1620844523.388,1,27.0
1620844523.491,1,26.97
1620844523.6,1,26.97
1620844523.703,1,26.82
1620844523.806,1,26.94
1620844523.909,1,26.81
1620844524.013,1,26.9
1620844524.122,1,26.91
1620844524.225,1,26.91
1620844524.328,1,26.92
1620844524.432,1,26.87
1620844524.535,1,26.82
1620844524.644,1,26.89
1620844524.747,1,27.0
1620844524.85,1,26.86
1620844524.953,1,26.9
1620844525.056,1,26.9
1620844525.164,1,26.92
1620844525.268,1,26.79
1620844525.371,1,26.76
1620844525.474,1,27.01
1620844525.578,1,26.9
1620844525.686,1,27.24
1620844525.789,1,26.82
1620844525.892,1,26.9
1620844525.996,1,27.0
1620844526.099,1,26.91
1620844526.211,1,27.02
1620844526.315,1,26.89
1620844526.418,1,26.98
1620844526.521,1,27.05
1620844526.629,1,26.91
1620844526.732,1,26.72
1620844526.835,1,26.95
1620844526.938,1,26.76
1620844527.041,1,26.98
1620844527.15,1,26.89
1620844527.254,1,26.85
1620844527.357,1,26.69
1620844527.46,1,26.94
1620844527.563,1,26.93
1620844527.671,1,26.86
1620844527.775,1,27.07
1620844527.878,1,26.89
1620844527.982,1,27.06
1620844528.092,1,26.92
1620844528.196,1,26.77
1620844528.299,1,26.74
1620844528.402,1,26.9
1620844528.505,1,26.95
1620844528.614,1,27.09
1620844528.717,1,26.84
1620844528.82,1,26.93
1620844528.923,1,26.97
1620844529.027,1,26.73
1620844529.136,1,26.86
1620844529.239,1,26.71
1620844529.342,1,26.79
1620844529.445,1,26.87
1620844529.548,1,26.93
1620844529.658,1,27.0
1620844529.761,1,26.89
1620844529.864,1,26.85
1620844529.967,1,26.92
1620844530.07,1,26.83
1620844530.179,1,26.91
1620844530.282,1,26.86
1620844530.385,1,26.86
1620844530.489,1,26.99
1620844530.592,1,26.79
1620844530.7,1,26.92
1620844530.803,1,26.81
1620844530.908,1,26.85
1620844531.021,1,39.3
1620844531.124,1,39.35
1620844531.227,1,39.44
1620844531.33,1,39.58
1620844531.433,1,39.56
1620844531.539,1,39.41
1620844531.642,1,39.51
1620844531.745,1,39.62
1620844531.848,1,39.63
1620844531.95,1,39.4
1620844532.053,1,39.44
1620844532.156,1,39.58
1620844532.26,1,39.19
1620844532.363,1,39.31
1620844532.466,1,39.52
