timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu
2026/03/27 18:39:19.822, 98 %, 75 %, 9381 MiB, 85
2026/03/27 18:39:24.823, 78 %, 51 %, 9381 MiB, 86
2026/03/27 18:39:29.824, 98 %, 67 %, 9381 MiB, 84
2026/03/27 18:39:34.824, 70 %, 45 %, 9381 MiB, 85
2026/03/27 18:39:39.825, 89 %, 63 %, 9381 MiB, 85
2026/03/27 18:39:44.826, 98 %, 67 %, 9381 MiB, 84
2026/03/27 18:39:49.827, 72 %, 48 %, 9381 MiB, 85
2026/03/27 18:39:54.828, 97 %, 72 %, 9381 MiB, 85
2026/03/27 18:39:59.828, 62 %, 43 %, 9381 MiB, 85
2026/03/27 18:40:04.829, 98 %, 75 %, 9381 MiB, 85
2026/03/27 18:40:09.830, 97 %, 68 %, 9381 MiB, 84
2026/03/27 18:40:14.831, 100 %, 73 %, 9381 MiB, 85
2026/03/27 18:40:19.832, 91 %, 64 %, 9381 MiB, 86
2026/03/27 18:40:24.832, 98 %, 72 %, 9381 MiB, 84
2026/03/27 18:40:29.833, 61 %, 40 %, 9381 MiB, 85
2026/03/27 18:40:34.834, 71 %, 49 %, 9381 MiB, 85
2026/03/27 18:40:39.835, 97 %, 72 %, 9381 MiB, 84
2026/03/27 18:40:44.836, 62 %, 37 %, 9381 MiB, 85
2026/03/27 18:40:49.836, 92 %, 67 %, 9381 MiB, 85
2026/03/27 18:40:54.837, 98 %, 69 %, 9381 MiB, 84
2026/03/27 18:40:59.838, 62 %, 41 %, 9381 MiB, 85
2026/03/27 18:41:04.839, 60 %, 42 %, 9381 MiB, 85
2026/03/27 18:41:09.840, 97 %, 73 %, 9381 MiB, 85
2026/03/27 18:41:14.840, 97 %, 68 %, 9381 MiB, 84
2026/03/27 18:41:19.841, 84 %, 58 %, 9381 MiB, 85
2026/03/27 18:41:24.842, 59 %, 38 %, 9381 MiB, 85
2026/03/27 18:41:29.843, 67 %, 48 %, 9381 MiB, 85
2026/03/27 18:41:34.844, 86 %, 62 %, 9381 MiB, 85
2026/03/27 18:41:39.844, 79 %, 53 %, 9381 MiB, 85
2026/03/27 18:41:44.845, 80 %, 54 %, 9381 MiB, 86
2026/03/27 18:41:49.846, 73 %, 49 %, 9381 MiB, 85
2026/03/27 18:41:54.847, 94 %, 69 %, 9381 MiB, 85
2026/03/27 18:41:59.848, 85 %, 53 %, 9381 MiB, 84
2026/03/27 18:42:04.849, 97 %, 73 %, 9381 MiB, 85
2026/03/27 18:42:09.849, 98 %, 75 %, 9447 MiB, 85
2026/03/27 18:42:14.850, 71 %, 45 %, 9447 MiB, 85
2026/03/27 18:42:19.851, 71 %, 45 %, 9447 MiB, 85
2026/03/27 18:42:24.852, 90 %, 66 %, 9447 MiB, 85
2026/03/27 18:42:29.853, 69 %, 43 %, 9391 MiB, 85
2026/03/27 18:42:34.854, 97 %, 67 %, 2633 MiB, 85
2026/03/27 18:42:39.854, 97 %, 68 %, 9391 MiB, 85
2026/03/27 18:42:44.855, 70 %, 44 %, 9391 MiB, 85
2026/03/27 18:42:49.856, 71 %, 50 %, 9391 MiB, 84
2026/03/27 18:42:54.857, 97 %, 75 %, 9391 MiB, 85
2026/03/27 18:42:59.858, 84 %, 56 %, 9391 MiB, 85
2026/03/27 18:43:04.859, 88 %, 63 %, 9391 MiB, 85
2026/03/27 18:43:09.860, 88 %, 61 %, 9391 MiB, 86
2026/03/27 18:43:14.860, 75 %, 54 %, 9391 MiB, 85
2026/03/27 18:43:19.861, 98 %, 74 %, 9391 MiB, 85
2026/03/27 18:43:24.862, 97 %, 68 %, 9391 MiB, 85
2026/03/27 18:43:29.863, 71 %, 45 %, 9391 MiB, 85
2026/03/27 18:43:34.864, 96 %, 71 %, 9391 MiB, 85
2026/03/27 18:43:39.864, 98 %, 69 %, 9391 MiB, 85
2026/03/27 18:43:44.865, 70 %, 48 %, 9391 MiB, 85
2026/03/27 18:43:49.866, 86 %, 62 %, 9391 MiB, 85
2026/03/27 18:43:54.867, 0 %, 0 %, 1071 MiB, 82
2026/03/27 18:43:59.868, 98 %, 73 %, 4395 MiB, 84
2026/03/27 18:44:04.868, 98 %, 70 %, 4395 MiB, 85
2026/03/27 18:44:09.869, 100 %, 73 %, 4395 MiB, 85
2026/03/27 18:44:14.870, 98 %, 71 %, 4395 MiB, 85
2026/03/27 18:44:19.871, 98 %, 71 %, 4395 MiB, 85
2026/03/27 18:44:24.872, 98 %, 71 %, 4395 MiB, 86
2026/03/27 18:44:29.872, 100 %, 73 %, 4395 MiB, 86
2026/03/27 18:44:34.873, 98 %, 70 %, 4395 MiB, 86
2026/03/27 18:44:39.874, 98 %, 74 %, 4395 MiB, 86
2026/03/27 18:44:44.875, 94 %, 63 %, 4395 MiB, 86
2026/03/27 18:44:49.876, 98 %, 73 %, 4395 MiB, 86
2026/03/27 18:44:54.876, 98 %, 72 %, 4395 MiB, 86
2026/03/27 18:44:59.877, 98 %, 70 %, 4665 MiB, 86
2026/03/27 18:45:04.878, 99 %, 71 %, 1071 MiB, 86
2026/03/27 18:45:09.879, 96 %, 65 %, 5039 MiB, 86
2026/03/27 18:45:14.880, 0 %, 0 %, 8591 MiB, 83
2026/03/27 18:45:19.880, 97 %, 72 %, 9391 MiB, 85
2026/03/27 18:45:24.881, 97 %, 69 %, 9391 MiB, 85
2026/03/27 18:45:29.882, 97 %, 73 %, 9391 MiB, 86
2026/03/27 18:45:34.883, 87 %, 63 %, 9391 MiB, 85
2026/03/27 18:45:39.883, 100 %, 74 %, 9391 MiB, 84
2026/03/27 18:45:44.884, 93 %, 68 %, 9391 MiB, 85
2026/03/27 18:45:49.885, 76 %, 46 %, 9391 MiB, 85
2026/03/27 18:45:54.886, 70 %, 43 %, 9391 MiB, 85
2026/03/27 18:45:59.886, 97 %, 68 %, 9391 MiB, 84
2026/03/27 18:46:04.887, 97 %, 68 %, 9391 MiB, 84
2026/03/27 18:46:09.888, 97 %, 68 %, 9391 MiB, 84
2026/03/27 18:46:14.889, 97 %, 75 %, 9391 MiB, 85
2026/03/27 18:46:19.889, 96 %, 74 %, 9391 MiB, 85
2026/03/27 18:46:24.890, 80 %, 54 %, 9391 MiB, 85
2026/03/27 18:46:29.891, 97 %, 74 %, 9391 MiB, 85
2026/03/27 18:46:34.891, 93 %, 68 %, 9391 MiB, 85
2026/03/27 18:46:39.892, 97 %, 74 %, 9391 MiB, 85
2026/03/27 18:46:44.893, 84 %, 61 %, 9391 MiB, 85
2026/03/27 18:46:49.893, 82 %, 54 %, 9391 MiB, 85
2026/03/27 18:46:54.894, 96 %, 68 %, 9391 MiB, 85
2026/03/27 18:46:59.895, 46 %, 35 %, 9391 MiB, 82
2026/03/27 18:47:04.896, 77 %, 56 %, 9391 MiB, 84
2026/03/27 18:47:09.896, 97 %, 69 %, 9391 MiB, 85
2026/03/27 18:47:14.897, 87 %, 63 %, 9391 MiB, 84
2026/03/27 18:47:19.898, 76 %, 46 %, 9391 MiB, 85
2026/03/27 18:47:24.899, 97 %, 72 %, 9391 MiB, 85
2026/03/27 18:47:29.899, 83 %, 56 %, 9391 MiB, 84
2026/03/27 18:47:34.900, 97 %, 67 %, 9391 MiB, 85
2026/03/27 18:47:39.901, 77 %, 51 %, 9391 MiB, 85
2026/03/27 18:47:44.902, 76 %, 50 %, 9391 MiB, 84
2026/03/27 18:47:49.902, 97 %, 72 %, 9391 MiB, 85
2026/03/27 18:47:54.903, 86 %, 60 %, 9391 MiB, 85
2026/03/27 18:47:59.904, 73 %, 48 %, 9391 MiB, 85
2026/03/27 18:48:04.905, 71 %, 50 %, 9391 MiB, 85
2026/03/27 18:48:09.905, 97 %, 73 %, 9391 MiB, 85
2026/03/27 18:48:14.906, 100 %, 73 %, 9391 MiB, 85
2026/03/27 18:48:19.907, 71 %, 44 %, 9391 MiB, 85
2026/03/27 18:48:24.908, 70 %, 49 %, 9391 MiB, 85
2026/03/27 18:48:29.909, 91 %, 66 %, 9391 MiB, 84
2026/03/27 18:48:34.910, 97 %, 75 %, 9391 MiB, 85
2026/03/27 18:48:39.910, 100 %, 73 %, 9391 MiB, 85
2026/03/27 18:48:44.911, 90 %, 63 %, 9391 MiB, 85
2026/03/27 18:48:49.912, 71 %, 49 %, 9391 MiB, 85
2026/03/27 18:48:54.913, 97 %, 75 %, 9391 MiB, 85
2026/03/27 18:48:59.914, 97 %, 76 %, 9391 MiB, 85
2026/03/27 18:49:04.914, 97 %, 68 %, 9391 MiB, 85
2026/03/27 18:49:09.915, 97 %, 67 %, 9391 MiB, 85
2026/03/27 18:49:14.916, 93 %, 66 %, 9391 MiB, 85
2026/03/27 18:49:19.917, 100 %, 74 %, 9391 MiB, 85
2026/03/27 18:49:24.918, 94 %, 67 %, 9391 MiB, 85
2026/03/27 18:49:29.919, 92 %, 65 %, 9391 MiB, 85
2026/03/27 18:49:34.919, 97 %, 67 %, 9391 MiB, 85
2026/03/27 18:49:39.920, 97 %, 76 %, 9391 MiB, 86
2026/03/27 18:49:44.921, 71 %, 46 %, 9391 MiB, 85
2026/03/27 18:49:49.922, 85 %, 61 %, 9391 MiB, 85
2026/03/27 18:49:54.923, 79 %, 54 %, 9391 MiB, 84
2026/03/27 18:49:59.923, 97 %, 74 %, 9391 MiB, 84
2026/03/27 18:50:04.924, 69 %, 45 %, 9391 MiB, 85
2026/03/27 18:50:09.925, 71 %, 52 %, 9391 MiB, 85
2026/03/27 18:50:14.925, 72 %, 49 %, 9391 MiB, 85
2026/03/27 18:50:19.926, 80 %, 55 %, 9391 MiB, 85
2026/03/27 18:50:24.927, 80 %, 54 %, 9391 MiB, 86
2026/03/27 18:50:29.927, 69 %, 44 %, 9391 MiB, 86
2026/03/27 18:50:34.928, 81 %, 57 %, 9391 MiB, 85
2026/03/27 18:50:39.929, 75 %, 47 %, 9391 MiB, 85
2026/03/27 18:50:44.930, 87 %, 60 %, 9391 MiB, 84
2026/03/27 18:50:49.931, 97 %, 68 %, 9391 MiB, 85
2026/03/27 18:50:54.932, 97 %, 72 %, 9391 MiB, 85
2026/03/27 18:50:59.932, 97 %, 72 %, 9391 MiB, 85
2026/03/27 18:51:04.933, 97 %, 67 %, 9391 MiB, 85
2026/03/27 18:51:09.934, 97 %, 66 %, 9391 MiB, 85
2026/03/27 18:51:14.935, 97 %, 72 %, 9391 MiB, 85
2026/03/27 18:51:19.936, 92 %, 65 %, 9391 MiB, 85
2026/03/27 18:51:24.937, 97 %, 66 %, 9391 MiB, 85
2026/03/27 18:51:29.938, 97 %, 67 %, 9391 MiB, 85
2026/03/27 18:51:34.938, 97 %, 74 %, 9391 MiB, 85
2026/03/27 18:51:39.939, 80 %, 58 %, 9391 MiB, 85
2026/03/27 18:51:44.940, 82 %, 54 %, 9391 MiB, 85
2026/03/27 18:51:49.941, 76 %, 47 %, 9391 MiB, 85
2026/03/27 18:51:54.941, 68 %, 42 %, 9391 MiB, 85
2026/03/27 18:51:59.942, 78 %, 53 %, 9391 MiB, 84
2026/03/27 18:52:04.943, 97 %, 73 %, 9391 MiB, 85
2026/03/27 18:52:09.944, 80 %, 52 %, 9391 MiB, 85
2026/03/27 18:52:14.944, 78 %, 52 %, 9391 MiB, 85
2026/03/27 18:52:19.945, 76 %, 50 %, 9391 MiB, 84
2026/03/27 18:52:24.946, 80 %, 56 %, 9391 MiB, 85
2026/03/27 18:52:29.947, 72 %, 52 %, 9391 MiB, 84
2026/03/27 18:52:34.948, 95 %, 69 %, 9391 MiB, 85
2026/03/27 18:52:39.948, 97 %, 73 %, 9391 MiB, 84
2026/03/27 18:52:44.949, 97 %, 73 %, 9391 MiB, 85
2026/03/27 18:52:49.950, 97 %, 76 %, 9391 MiB, 85
2026/03/27 18:52:54.951, 82 %, 52 %, 9391 MiB, 85
2026/03/27 18:52:59.952, 71 %, 44 %, 9391 MiB, 85
2026/03/27 18:53:04.952, 77 %, 53 %, 9391 MiB, 84
2026/03/27 18:53:09.953, 97 %, 76 %, 9391 MiB, 85
2026/03/27 18:53:14.954, 97 %, 73 %, 9391 MiB, 85
2026/03/27 18:53:19.955, 97 %, 69 %, 9391 MiB, 85
2026/03/27 18:53:24.956, 89 %, 62 %, 9391 MiB, 85
2026/03/27 18:53:29.957, 75 %, 49 %, 9391 MiB, 85
2026/03/27 18:53:34.957, 74 %, 50 %, 9391 MiB, 84
2026/03/27 18:53:39.958, 97 %, 75 %, 9391 MiB, 85
2026/03/27 18:53:44.959, 97 %, 73 %, 9391 MiB, 85
2026/03/27 18:53:49.960, 81 %, 52 %, 9391 MiB, 85
2026/03/27 18:53:54.961, 97 %, 73 %, 9391 MiB, 85
2026/03/27 18:53:59.961, 79 %, 54 %, 9391 MiB, 85
2026/03/27 18:54:04.962, 68 %, 49 %, 9391 MiB, 85
2026/03/27 18:54:09.963, 82 %, 51 %, 9391 MiB, 85
2026/03/27 18:54:14.964, 87 %, 58 %, 9391 MiB, 86
2026/03/27 18:54:19.965, 80 %, 51 %, 9391 MiB, 86
2026/03/27 18:54:24.965, 75 %, 55 %, 9391 MiB, 85
2026/03/27 18:54:29.966, 75 %, 53 %, 9391 MiB, 85
2026/03/27 18:54:34.967, 77 %, 52 %, 9391 MiB, 85
2026/03/27 18:54:39.968, 68 %, 42 %, 9391 MiB, 85
2026/03/27 18:54:44.968, 72 %, 45 %, 9391 MiB, 86
2026/03/27 18:54:49.969, 79 %, 48 %, 9391 MiB, 85
2026/03/27 18:54:54.970, 72 %, 44 %, 9391 MiB, 85
2026/03/27 18:54:59.971, 89 %, 62 %, 9391 MiB, 84
2026/03/27 18:55:04.971, 95 %, 68 %, 9391 MiB, 84
2026/03/27 18:55:09.972, 92 %, 64 %, 9391 MiB, 85
2026/03/27 18:55:14.973, 97 %, 70 %, 9391 MiB, 86
2026/03/27 18:55:19.974, 77 %, 52 %, 9391 MiB, 85
2026/03/27 18:55:24.975, 81 %, 53 %, 9391 MiB, 85
2026/03/27 18:55:29.975, 80 %, 53 %, 9391 MiB, 85
2026/03/27 18:55:34.976, 89 %, 61 %, 9391 MiB, 85
2026/03/27 18:55:39.977, 94 %, 67 %, 9391 MiB, 85
2026/03/27 18:55:44.978, 97 %, 72 %, 9391 MiB, 85
2026/03/27 18:55:49.978, 94 %, 68 %, 9391 MiB, 85
2026/03/27 18:55:54.979, 75 %, 49 %, 9391 MiB, 85
2026/03/27 18:55:59.980, 75 %, 52 %, 9391 MiB, 84
2026/03/27 18:56:04.981, 97 %, 72 %, 9391 MiB, 85
2026/03/27 18:56:09.982, 79 %, 52 %, 9391 MiB, 85
2026/03/27 18:56:14.982, 97 %, 72 %, 9391 MiB, 85
2026/03/27 18:56:19.983, 80 %, 53 %, 9391 MiB, 85
2026/03/27 18:56:24.984, 81 %, 50 %, 9391 MiB, 85
2026/03/27 18:56:29.985, 78 %, 51 %, 9391 MiB, 85
2026/03/27 18:56:34.986, 93 %, 66 %, 9391 MiB, 85
2026/03/27 18:56:39.986, 100 %, 71 %, 9391 MiB, 85
2026/03/27 18:56:44.987, 86 %, 59 %, 9391 MiB, 85
2026/03/27 18:56:49.988, 98 %, 67 %, 9391 MiB, 85
2026/03/27 18:56:54.989, 97 %, 76 %, 9391 MiB, 86
2026/03/27 18:56:59.990, 97 %, 69 %, 9391 MiB, 86
2026/03/27 18:57:04.991, 100 %, 73 %, 9391 MiB, 85
2026/03/27 18:57:09.992, 97 %, 76 %, 9391 MiB, 85
2026/03/27 18:57:14.992, 97 %, 67 %, 9391 MiB, 85
2026/03/27 18:57:19.993, 85 %, 57 %, 9391 MiB, 85
2026/03/27 18:57:24.994, 81 %, 52 %, 9391 MiB, 85
2026/03/27 18:57:29.995, 85 %, 53 %, 9391 MiB, 85
2026/03/27 18:57:34.995, 97 %, 69 %, 9391 MiB, 85
2026/03/27 18:57:39.996, 97 %, 75 %, 9391 MiB, 85
2026/03/27 18:57:44.997, 97 %, 73 %, 9391 MiB, 85
2026/03/27 18:57:49.997, 97 %, 72 %, 9391 MiB, 85
2026/03/27 18:57:54.998, 82 %, 57 %, 9391 MiB, 85
2026/03/27 18:57:59.999, 79 %, 52 %, 9391 MiB, 85
2026/03/27 18:58:05.000, 75 %, 50 %, 9391 MiB, 85
2026/03/27 18:58:10.000, 96 %, 69 %, 9391 MiB, 85
2026/03/27 18:58:15.001, 71 %, 48 %, 9391 MiB, 85
2026/03/27 18:58:20.002, 97 %, 75 %, 9391 MiB, 85
2026/03/27 18:58:25.003, 77 %, 51 %, 9391 MiB, 85
2026/03/27 18:58:30.003, 100 %, 73 %, 9391 MiB, 85
2026/03/27 18:58:35.004, 75 %, 49 %, 9391 MiB, 85
2026/03/27 18:58:40.005, 99 %, 73 %, 9391 MiB, 85
2026/03/27 18:58:45.006, 97 %, 74 %, 9391 MiB, 85
2026/03/27 18:58:50.006, 97 %, 73 %, 9391 MiB, 85
2026/03/27 18:58:55.007, 97 %, 73 %, 9391 MiB, 85
2026/03/27 18:59:00.008, 72 %, 49 %, 9391 MiB, 85
2026/03/27 18:59:05.009, 78 %, 56 %, 9391 MiB, 85
2026/03/27 18:59:10.009, 72 %, 52 %, 9391 MiB, 85
2026/03/27 18:59:15.010, 81 %, 54 %, 9391 MiB, 85
2026/03/27 18:59:20.011, 97 %, 68 %, 9391 MiB, 85
2026/03/27 18:59:25.012, 97 %, 73 %, 9391 MiB, 85
2026/03/27 18:59:30.013, 97 %, 74 %, 9391 MiB, 86
2026/03/27 18:59:35.013, 98 %, 73 %, 9391 MiB, 85
2026/03/27 18:59:40.014, 89 %, 61 %, 9391 MiB, 84
2026/03/27 18:59:45.015, 71 %, 52 %, 9391 MiB, 85
2026/03/27 18:59:50.016, 70 %, 47 %, 9391 MiB, 85
2026/03/27 18:59:55.017, 75 %, 47 %, 9391 MiB, 85
2026/03/27 19:00:00.018, 79 %, 53 %, 9391 MiB, 85
2026/03/27 19:00:05.018, 92 %, 67 %, 9391 MiB, 84
2026/03/27 19:00:10.019, 81 %, 50 %, 9391 MiB, 85
2026/03/27 19:00:15.020, 61 %, 43 %, 9391 MiB, 84
2026/03/27 19:00:20.021, 70 %, 50 %, 9391 MiB, 85
2026/03/27 19:00:25.022, 62 %, 43 %, 9391 MiB, 84
2026/03/27 19:00:30.023, 68 %, 43 %, 9391 MiB, 85
2026/03/27 19:00:35.023, 89 %, 65 %, 9391 MiB, 85
2026/03/27 19:00:40.024, 100 %, 74 %, 9391 MiB, 85
2026/03/27 19:00:45.025, 71 %, 51 %, 9391 MiB, 85
2026/03/27 19:00:50.026, 98 %, 71 %, 9391 MiB, 85
2026/03/27 19:00:55.026, 71 %, 44 %, 9391 MiB, 85
2026/03/27 19:01:00.027, 97 %, 74 %, 9391 MiB, 85
2026/03/27 19:01:05.028, 98 %, 76 %, 9391 MiB, 85
2026/03/27 19:01:10.029, 83 %, 56 %, 9391 MiB, 85
2026/03/27 19:01:15.030, 73 %, 49 %, 9391 MiB, 84
2026/03/27 19:01:20.030, 97 %, 67 %, 9391 MiB, 85
2026/03/27 19:01:25.031, 70 %, 45 %, 9391 MiB, 85
2026/03/27 19:01:30.032, 98 %, 75 %, 9391 MiB, 85
2026/03/27 19:01:35.033, 75 %, 49 %, 9391 MiB, 85
2026/03/27 19:01:40.033, 80 %, 48 %, 9391 MiB, 85
2026/03/27 19:01:45.034, 98 %, 76 %, 9391 MiB, 86
2026/03/27 19:01:50.035, 86 %, 59 %, 9391 MiB, 85
2026/03/27 19:01:55.036, 76 %, 51 %, 9391 MiB, 84
2026/03/27 19:02:00.037, 98 %, 69 %, 9391 MiB, 85
2026/03/27 19:02:05.038, 71 %, 44 %, 9391 MiB, 85
2026/03/27 19:02:10.038, 98 %, 75 %, 9391 MiB, 85
2026/03/27 19:02:15.039, 84 %, 56 %, 9391 MiB, 85
2026/03/27 19:02:20.040, 88 %, 64 %, 9391 MiB, 84
2026/03/27 19:02:25.040, 87 %, 61 %, 9391 MiB, 85
2026/03/27 19:02:30.041, 73 %, 49 %, 9391 MiB, 84
2026/03/27 19:02:35.042, 96 %, 66 %, 9391 MiB, 85
2026/03/27 19:02:40.043, 77 %, 51 %, 9391 MiB, 85
2026/03/27 19:02:45.044, 97 %, 72 %, 9391 MiB, 85
2026/03/27 19:02:50.045, 91 %, 64 %, 9391 MiB, 85
2026/03/27 19:02:55.045, 97 %, 67 %, 9391 MiB, 85
2026/03/27 19:03:00.046, 62 %, 44 %, 9391 MiB, 84
2026/03/27 19:03:05.047, 98 %, 68 %, 9391 MiB, 85
2026/03/27 19:03:10.048, 81 %, 52 %, 9391 MiB, 85
2026/03/27 19:03:15.049, 97 %, 72 %, 9391 MiB, 85
2026/03/27 19:03:20.049, 97 %, 67 %, 9391 MiB, 86
2026/03/27 19:03:25.050, 68 %, 47 %, 9391 MiB, 85
2026/03/27 19:03:30.051, 63 %, 40 %, 9391 MiB, 85
2026/03/27 19:03:35.052, 97 %, 68 %, 9391 MiB, 84
2026/03/27 19:03:40.053, 70 %, 50 %, 9391 MiB, 85
2026/03/27 19:03:45.053, 97 %, 73 %, 9391 MiB, 85
2026/03/27 19:03:50.054, 83 %, 56 %, 9391 MiB, 84
2026/03/27 19:03:55.055, 71 %, 49 %, 9391 MiB, 85
2026/03/27 19:04:00.056, 98 %, 74 %, 9391 MiB, 85
2026/03/27 19:04:05.057, 98 %, 71 %, 9391 MiB, 84
2026/03/27 19:04:10.057, 76 %, 47 %, 9391 MiB, 85
2026/03/27 19:04:15.058, 79 %, 54 %, 9391 MiB, 84
2026/03/27 19:04:20.059, 97 %, 73 %, 9391 MiB, 85
2026/03/27 19:04:25.060, 97 %, 75 %, 9391 MiB, 86
2026/03/27 19:04:30.061, 80 %, 53 %, 9391 MiB, 85
2026/03/27 19:04:35.061, 77 %, 50 %, 9391 MiB, 84
2026/03/27 19:04:40.062, 97 %, 71 %, 9391 MiB, 85
2026/03/27 19:04:45.063, 98 %, 68 %, 9391 MiB, 85
2026/03/27 19:04:50.064, 97 %, 69 %, 9391 MiB, 85
2026/03/27 19:04:55.064, 69 %, 47 %, 9391 MiB, 85
2026/03/27 19:05:00.065, 82 %, 54 %, 9391 MiB, 85
2026/03/27 19:05:05.066, 97 %, 69 %, 9391 MiB, 86
2026/03/27 19:05:10.066, 97 %, 74 %, 9391 MiB, 86
2026/03/27 19:05:15.067, 72 %, 52 %, 9391 MiB, 84
2026/03/27 19:05:20.068, 78 %, 52 %, 9391 MiB, 85
2026/03/27 19:05:25.069, 88 %, 63 %, 9391 MiB, 84
2026/03/27 19:05:30.070, 98 %, 69 %, 9391 MiB, 85
2026/03/27 19:05:35.070, 72 %, 46 %, 9391 MiB, 85
2026/03/27 19:05:40.071, 97 %, 72 %, 9391 MiB, 85
2026/03/27 19:05:45.072, 95 %, 69 %, 9391 MiB, 85
2026/03/27 19:05:50.073, 80 %, 53 %, 9391 MiB, 85
2026/03/27 19:05:55.074, 71 %, 45 %, 9391 MiB, 85
2026/03/27 19:06:00.074, 93 %, 66 %, 9391 MiB, 85
2026/03/27 19:06:05.075, 95 %, 68 %, 9391 MiB, 86
2026/03/27 19:06:10.076, 97 %, 68 %, 9391 MiB, 85
2026/03/27 19:06:15.077, 97 %, 68 %, 9391 MiB, 85
2026/03/27 19:06:20.078, 97 %, 68 %, 9391 MiB, 85
2026/03/27 19:06:25.078, 97 %, 71 %, 9391 MiB, 85
2026/03/27 19:06:30.079, 97 %, 74 %, 9391 MiB, 86
2026/03/27 19:06:35.080, 95 %, 69 %, 9391 MiB, 84
2026/03/27 19:06:40.081, 80 %, 56 %, 9391 MiB, 84
2026/03/27 19:06:45.082, 87 %, 60 %, 9391 MiB, 85
2026/03/27 19:06:50.083, 70 %, 51 %, 9391 MiB, 85
2026/03/27 19:06:55.083, 97 %, 67 %, 9391 MiB, 85
2026/03/27 19:07:00.084, 71 %, 44 %, 9391 MiB, 85
2026/03/27 19:07:05.085, 94 %, 69 %, 9391 MiB, 85
2026/03/27 19:07:10.086, 94 %, 67 %, 9391 MiB, 85
2026/03/27 19:07:15.087, 72 %, 49 %, 9391 MiB, 85
2026/03/27 19:07:20.087, 96 %, 71 %, 9391 MiB, 85
2026/03/27 19:07:25.088, 85 %, 59 %, 9391 MiB, 85
2026/03/27 19:07:30.089, 94 %, 67 %, 9391 MiB, 84
2026/03/27 19:07:35.090, 71 %, 51 %, 9391 MiB, 85
2026/03/27 19:07:40.091, 97 %, 73 %, 9391 MiB, 85
2026/03/27 19:07:45.092, 71 %, 44 %, 9391 MiB, 85
2026/03/27 19:07:50.092, 66 %, 39 %, 9391 MiB, 85
2026/03/27 19:07:55.093, 98 %, 67 %, 9391 MiB, 84
2026/03/27 19:08:00.094, 77 %, 53 %, 9391 MiB, 85
2026/03/27 19:08:05.095, 99 %, 70 %, 9391 MiB, 84
2026/03/27 19:08:10.096, 86 %, 62 %, 9391 MiB, 85
2026/03/27 19:08:15.096, 86 %, 55 %, 9391 MiB, 85
2026/03/27 19:08:20.097, 90 %, 66 %, 9391 MiB, 85
2026/03/27 19:08:25.098, 69 %, 48 %, 9391 MiB, 85
2026/03/27 19:08:30.099, 77 %, 54 %, 9391 MiB, 85
2026/03/27 19:08:35.100, 61 %, 44 %, 9391 MiB, 85
2026/03/27 19:08:40.100, 67 %, 44 %, 9391 MiB, 85
2026/03/27 19:08:45.101, 81 %, 54 %, 9391 MiB, 84
2026/03/27 19:08:50.102, 89 %, 62 %, 9391 MiB, 85
2026/03/27 19:08:55.103, 91 %, 64 %, 9391 MiB, 85
2026/03/27 19:09:00.104, 81 %, 54 %, 9391 MiB, 85
2026/03/27 19:09:05.104, 97 %, 67 %, 9391 MiB, 85
2026/03/27 19:09:10.105, 67 %, 45 %, 9391 MiB, 85
2026/03/27 19:09:15.106, 97 %, 75 %, 9391 MiB, 86
2026/03/27 19:09:20.107, 68 %, 44 %, 9391 MiB, 85
2026/03/27 19:09:25.108, 97 %, 74 %, 9391 MiB, 85
2026/03/27 19:09:30.108, 76 %, 50 %, 9391 MiB, 85
2026/03/27 19:09:35.109, 97 %, 68 %, 9391 MiB, 85
2026/03/27 19:09:40.110, 83 %, 52 %, 9391 MiB, 85
2026/03/27 19:09:45.111, 97 %, 75 %, 9391 MiB, 86
2026/03/27 19:09:50.112, 75 %, 49 %, 9391 MiB, 86
2026/03/27 19:09:55.113, 97 %, 68 %, 9391 MiB, 85
2026/03/27 19:10:00.113, 74 %, 49 %, 9391 MiB, 85
2026/03/27 19:10:05.114, 97 %, 73 %, 9391 MiB, 85
2026/03/27 19:10:10.115, 82 %, 55 %, 9391 MiB, 85
2026/03/27 19:10:15.116, 100 %, 71 %, 9391 MiB, 85
2026/03/27 19:10:20.117, 71 %, 45 %, 9391 MiB, 85
2026/03/27 19:10:25.117, 98 %, 72 %, 9391 MiB, 85
2026/03/27 19:10:30.118, 90 %, 63 %, 9391 MiB, 85
2026/03/27 19:10:35.119, 72 %, 49 %, 9391 MiB, 84
2026/03/27 19:10:40.120, 97 %, 68 %, 9391 MiB, 85
2026/03/27 19:10:45.121, 71 %, 45 %, 9391 MiB, 85
2026/03/27 19:10:50.121, 98 %, 75 %, 9391 MiB, 85
2026/03/27 19:10:55.122, 74 %, 49 %, 9391 MiB, 85
2026/03/27 19:11:00.123, 74 %, 50 %, 9391 MiB, 84
2026/03/27 19:11:05.124, 73 %, 52 %, 9391 MiB, 85
2026/03/27 19:11:10.125, 72 %, 45 %, 9391 MiB, 85
2026/03/27 19:11:15.125, 70 %, 47 %, 9391 MiB, 85
2026/03/27 19:11:20.126, 97 %, 74 %, 9391 MiB, 85
2026/03/27 19:11:25.127, 71 %, 44 %, 9391 MiB, 85
2026/03/27 19:11:30.128, 97 %, 73 %, 9391 MiB, 85
