Epoch,Train_Loss_Total,Train_Loss_Data,Train_Loss_Phys,Val_Loss_Total,Val_Loss_Data,Val_Loss_Phys,C0,C1,h0,h1,k01,k10,q0,q1
1,3769.2859624599855,0.0051101134690589405,3769.2808575038666,18648.593803461485,0.024711828867019142,18648.569086184685,136.48106384277344,131.72401428222656,5.063065528869629,5.621211051940918,0.07709505409002304,0.027835462242364883,14.95610237121582,14.964200973510742
