Epoch,Train_Loss_Total,Train_Loss_Data,Train_Loss_Phys,Val_Loss_Total,Val_Loss_Data,Val_Loss_Phys,C0,C1,h0,h1,k01,k10,q0,q1
1,3663.3822258817963,0.004961298099338644,3663.3772716327944,58522.420812102115,0.07878961498937742,58522.34187802648,136.97520446777344,132.129150390625,5.060276508331299,5.617586135864258,0.07668394595384598,0.027857918292284012,14.933781623840332,14.975272178649902
