timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu
2026/03/24 10:28:32.440, 77 %, 32 %, 1597 MiB, 85
2026/03/24 10:28:37.440, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:28:37.440, 70 %, 23 %, 1597 MiB, 84
2026/03/24 10:28:42.441, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:28:42.441, 90 %, 24 %, 1597 MiB, 84
2026/03/24 10:28:47.442, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:28:47.442, 85 %, 32 %, 1597 MiB, 84
2026/03/24 10:28:52.442, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:28:52.442, 85 %, 34 %, 1597 MiB, 84
2026/03/24 10:28:57.443, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:28:57.443, 92 %, 41 %, 1597 MiB, 84
2026/03/24 10:29:02.444, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:29:02.444, 88 %, 41 %, 1597 MiB, 85
2026/03/24 10:29:07.445, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:29:07.445, 92 %, 37 %, 1597 MiB, 84
2026/03/24 10:29:12.446, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:29:12.447, 92 %, 36 %, 1597 MiB, 84
2026/03/24 10:29:17.447, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:29:17.447, 92 %, 34 %, 1597 MiB, 84
2026/03/24 10:29:22.448, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:29:22.449, 91 %, 28 %, 1597 MiB, 84
2026/03/24 10:29:27.449, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:29:27.449, 85 %, 39 %, 1597 MiB, 84
2026/03/24 10:29:32.450, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:29:32.450, 92 %, 37 %, 1597 MiB, 84
2026/03/24 10:29:37.451, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:29:37.451, 93 %, 35 %, 1597 MiB, 85
2026/03/24 10:29:42.452, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:29:42.452, 82 %, 26 %, 1597 MiB, 84
2026/03/24 10:29:47.453, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:29:47.453, 90 %, 43 %, 1597 MiB, 85
2026/03/24 10:29:52.454, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:29:52.454, 93 %, 40 %, 1597 MiB, 85
2026/03/24 10:29:57.455, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:29:57.456, 85 %, 32 %, 1597 MiB, 84
2026/03/24 10:30:02.456, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:30:02.456, 77 %, 23 %, 1597 MiB, 85
2026/03/24 10:30:07.457, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:30:07.457, 82 %, 37 %, 1597 MiB, 84
2026/03/24 10:30:12.458, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:30:12.458, 91 %, 24 %, 1597 MiB, 84
2026/03/24 10:30:17.459, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:30:17.459, 90 %, 28 %, 1597 MiB, 85
2026/03/24 10:30:22.460, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:30:22.460, 74 %, 26 %, 1597 MiB, 84
2026/03/24 10:30:27.462, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:30:27.462, 87 %, 40 %, 1597 MiB, 84
2026/03/24 10:30:32.463, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:30:32.463, 91 %, 28 %, 1597 MiB, 84
2026/03/24 10:30:37.465, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:30:37.465, 90 %, 24 %, 1597 MiB, 85
2026/03/24 10:30:42.466, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:30:42.466, 81 %, 26 %, 1597 MiB, 84
2026/03/24 10:30:47.467, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:30:47.467, 86 %, 23 %, 1597 MiB, 84
2026/03/24 10:30:52.468, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:30:52.468, 82 %, 24 %, 1597 MiB, 85
2026/03/24 10:30:57.469, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:30:57.469, 91 %, 41 %, 1597 MiB, 84
2026/03/24 10:31:02.471, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:31:02.471, 79 %, 24 %, 1597 MiB, 84
2026/03/24 10:31:07.472, 0 %, 0 %, 7432 MiB, 41
2026/03/24 10:31:07.472, 85 %, 40 %, 1597 MiB, 84
2026/03/24 10:31:12.473, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:31:12.473, 88 %, 24 %, 1597 MiB, 84
2026/03/24 10:31:17.474, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:31:17.474, 82 %, 23 %, 1597 MiB, 84
2026/03/24 10:31:22.475, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:31:22.475, 92 %, 36 %, 1597 MiB, 84
2026/03/24 10:31:27.476, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:31:27.476, 91 %, 44 %, 1597 MiB, 85
2026/03/24 10:31:32.477, 0 %, 0 %, 7432 MiB, 41
2026/03/24 10:31:32.477, 82 %, 23 %, 1597 MiB, 85
2026/03/24 10:31:37.478, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:31:37.478, 91 %, 24 %, 1597 MiB, 84
2026/03/24 10:31:42.479, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:31:42.479, 91 %, 33 %, 1597 MiB, 84
2026/03/24 10:31:47.480, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:31:47.480, 91 %, 37 %, 1597 MiB, 85
2026/03/24 10:31:52.480, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:31:52.481, 86 %, 41 %, 1597 MiB, 84
2026/03/24 10:31:57.481, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:31:57.481, 76 %, 30 %, 1597 MiB, 85
2026/03/24 10:32:02.482, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:32:02.482, 89 %, 23 %, 1597 MiB, 84
2026/03/24 10:32:07.483, 0 %, 0 %, 7432 MiB, 41
2026/03/24 10:32:07.483, 90 %, 39 %, 1597 MiB, 84
2026/03/24 10:32:12.484, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:32:12.484, 90 %, 33 %, 1597 MiB, 84
2026/03/24 10:32:17.485, 0 %, 0 %, 7432 MiB, 41
2026/03/24 10:32:17.485, 89 %, 23 %, 1597 MiB, 84
2026/03/24 10:32:22.486, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:32:22.486, 91 %, 25 %, 1597 MiB, 84
2026/03/24 10:32:27.487, 0 %, 0 %, 7432 MiB, 41
2026/03/24 10:32:27.487, 90 %, 29 %, 1597 MiB, 84
2026/03/24 10:32:32.501, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:32:32.501, 91 %, 37 %, 1597 MiB, 84
2026/03/24 10:32:37.501, 0 %, 0 %, 7432 MiB, 41
2026/03/24 10:32:37.502, 90 %, 37 %, 1597 MiB, 84
2026/03/24 10:32:42.502, 0 %, 0 %, 7432 MiB, 41
2026/03/24 10:32:42.502, 77 %, 33 %, 1597 MiB, 84
2026/03/24 10:32:47.503, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:32:47.503, 80 %, 33 %, 1597 MiB, 85
2026/03/24 10:32:52.504, 0 %, 0 %, 7432 MiB, 41
2026/03/24 10:32:52.504, 85 %, 40 %, 1597 MiB, 84
2026/03/24 10:32:57.505, 0 %, 0 %, 7432 MiB, 41
2026/03/24 10:32:57.505, 76 %, 24 %, 1597 MiB, 84
2026/03/24 10:33:02.506, 0 %, 0 %, 7432 MiB, 41
2026/03/24 10:33:02.506, 80 %, 23 %, 1597 MiB, 85
2026/03/24 10:33:07.506, 0 %, 0 %, 7432 MiB, 41
2026/03/24 10:33:07.506, 82 %, 31 %, 1597 MiB, 84
2026/03/24 10:33:12.507, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:33:12.507, 88 %, 23 %, 1597 MiB, 84
2026/03/24 10:33:17.508, 0 %, 0 %, 7432 MiB, 41
2026/03/24 10:33:17.508, 83 %, 36 %, 1597 MiB, 84
2026/03/24 10:33:22.509, 0 %, 0 %, 7432 MiB, 41
2026/03/24 10:33:22.509, 89 %, 43 %, 1597 MiB, 84
2026/03/24 10:33:27.509, 0 %, 0 %, 7432 MiB, 41
2026/03/24 10:33:27.509, 82 %, 37 %, 1597 MiB, 84
2026/03/24 10:33:32.510, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:33:32.510, 91 %, 40 %, 1597 MiB, 84
2026/03/24 10:33:37.510, 0 %, 0 %, 7432 MiB, 41
2026/03/24 10:33:37.511, 91 %, 34 %, 1597 MiB, 84
2026/03/24 10:33:42.511, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:33:42.511, 80 %, 24 %, 1597 MiB, 84
2026/03/24 10:33:47.512, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:33:47.512, 91 %, 27 %, 1597 MiB, 84
2026/03/24 10:33:52.513, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:33:52.513, 80 %, 32 %, 1597 MiB, 84
2026/03/24 10:33:57.513, 0 %, 0 %, 7432 MiB, 41
2026/03/24 10:33:57.513, 83 %, 23 %, 1597 MiB, 84
2026/03/24 10:34:02.514, 0 %, 0 %, 7432 MiB, 41
2026/03/24 10:34:02.514, 82 %, 35 %, 1597 MiB, 84
2026/03/24 10:34:07.515, 0 %, 0 %, 7432 MiB, 41
2026/03/24 10:34:07.515, 80 %, 25 %, 1597 MiB, 84
2026/03/24 10:34:12.516, 0 %, 0 %, 7432 MiB, 41
2026/03/24 10:34:12.516, 91 %, 24 %, 1597 MiB, 84
2026/03/24 10:34:17.516, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:34:17.517, 80 %, 24 %, 1597 MiB, 84
2026/03/24 10:34:22.517, 0 %, 0 %, 7432 MiB, 41
2026/03/24 10:34:22.517, 91 %, 34 %, 1597 MiB, 84
2026/03/24 10:34:27.518, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:34:27.518, 83 %, 23 %, 1597 MiB, 84
2026/03/24 10:34:32.519, 0 %, 0 %, 7432 MiB, 41
2026/03/24 10:34:32.519, 81 %, 30 %, 1597 MiB, 84
2026/03/24 10:34:37.520, 0 %, 0 %, 7432 MiB, 41
2026/03/24 10:34:37.520, 82 %, 35 %, 1597 MiB, 84
2026/03/24 10:34:42.520, 0 %, 0 %, 7432 MiB, 41
2026/03/24 10:34:42.521, 82 %, 31 %, 1597 MiB, 84
2026/03/24 10:34:47.521, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:34:47.521, 82 %, 36 %, 1597 MiB, 84
2026/03/24 10:34:52.522, 0 %, 0 %, 7432 MiB, 41
2026/03/24 10:34:52.522, 84 %, 23 %, 1597 MiB, 84
2026/03/24 10:34:57.523, 0 %, 0 %, 7432 MiB, 41
2026/03/24 10:34:57.523, 81 %, 31 %, 1597 MiB, 84
2026/03/24 10:35:02.523, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:35:02.523, 91 %, 33 %, 1597 MiB, 85
2026/03/24 10:35:07.524, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:35:07.524, 90 %, 33 %, 1597 MiB, 84
2026/03/24 10:35:12.525, 0 %, 0 %, 7432 MiB, 41
2026/03/24 10:35:12.525, 79 %, 27 %, 1597 MiB, 84
2026/03/24 10:35:17.526, 0 %, 0 %, 7432 MiB, 41
2026/03/24 10:35:17.526, 90 %, 37 %, 1597 MiB, 84
2026/03/24 10:35:22.527, 0 %, 0 %, 7651 MiB, 44
2026/03/24 10:35:22.527, 88 %, 43 %, 1597 MiB, 84
2026/03/24 10:35:27.528, 0 %, 0 %, 7651 MiB, 45
2026/03/24 10:35:27.528, 69 %, 27 %, 1597 MiB, 85
2026/03/24 10:35:32.529, 0 %, 0 %, 7651 MiB, 46
2026/03/24 10:35:32.529, 86 %, 23 %, 1597 MiB, 84
2026/03/24 10:35:37.530, 0 %, 0 %, 7651 MiB, 44
2026/03/24 10:35:37.530, 90 %, 24 %, 1597 MiB, 84
2026/03/24 10:35:42.531, 0 %, 0 %, 7651 MiB, 43
2026/03/24 10:35:42.531, 91 %, 27 %, 1597 MiB, 84
2026/03/24 10:35:47.531, 0 %, 0 %, 9273 MiB, 46
2026/03/24 10:35:47.532, 84 %, 37 %, 1597 MiB, 85
2026/03/24 10:35:52.532, 0 %, 0 %, 9273 MiB, 47
2026/03/24 10:35:52.532, 75 %, 23 %, 1597 MiB, 84
2026/03/24 10:35:57.533, 0 %, 0 %, 9273 MiB, 48
2026/03/24 10:35:57.533, 90 %, 24 %, 1597 MiB, 84
2026/03/24 10:36:02.534, 0 %, 0 %, 9273 MiB, 49
2026/03/24 10:36:02.534, 84 %, 39 %, 1597 MiB, 85
2026/03/24 10:36:07.535, 0 %, 0 %, 9273 MiB, 46
2026/03/24 10:36:07.536, 77 %, 33 %, 1597 MiB, 85
2026/03/24 10:36:12.537, 0 %, 0 %, 9273 MiB, 46
2026/03/24 10:36:12.537, 81 %, 23 %, 1597 MiB, 84
2026/03/24 10:36:17.538, 0 %, 0 %, 9273 MiB, 45
2026/03/24 10:36:17.538, 84 %, 23 %, 1597 MiB, 84
2026/03/24 10:36:22.539, 0 %, 0 %, 9273 MiB, 45
2026/03/24 10:36:22.539, 80 %, 23 %, 1597 MiB, 84
2026/03/24 10:36:27.540, 0 %, 0 %, 9273 MiB, 45
2026/03/24 10:36:27.540, 91 %, 37 %, 1597 MiB, 84
2026/03/24 10:36:32.540, 0 %, 0 %, 9273 MiB, 45
2026/03/24 10:36:32.541, 81 %, 36 %, 1597 MiB, 84
2026/03/24 10:36:37.541, 0 %, 0 %, 9273 MiB, 44
2026/03/24 10:36:37.541, 91 %, 40 %, 1597 MiB, 84
2026/03/24 10:36:42.543, 0 %, 0 %, 9273 MiB, 44
2026/03/24 10:36:42.543, 90 %, 36 %, 1597 MiB, 84
2026/03/24 10:36:47.544, 0 %, 0 %, 9273 MiB, 44
2026/03/24 10:36:47.544, 91 %, 26 %, 1597 MiB, 84
2026/03/24 10:36:52.544, 0 %, 0 %, 9273 MiB, 44
2026/03/24 10:36:52.545, 73 %, 26 %, 1597 MiB, 84
2026/03/24 10:36:57.545, 0 %, 0 %, 9273 MiB, 44
2026/03/24 10:36:57.546, 80 %, 23 %, 1597 MiB, 84
2026/03/24 10:37:02.546, 0 %, 0 %, 9273 MiB, 44
2026/03/24 10:37:02.546, 86 %, 23 %, 1597 MiB, 84
2026/03/24 10:37:07.547, 0 %, 0 %, 9273 MiB, 43
2026/03/24 10:37:07.547, 81 %, 32 %, 1597 MiB, 84
2026/03/24 10:37:12.548, 0 %, 0 %, 9273 MiB, 43
2026/03/24 10:37:12.548, 74 %, 31 %, 1597 MiB, 85
2026/03/24 10:37:17.549, 0 %, 0 %, 9273 MiB, 43
2026/03/24 10:37:17.549, 91 %, 39 %, 1597 MiB, 85
2026/03/24 10:37:22.549, 0 %, 0 %, 9273 MiB, 43
2026/03/24 10:37:22.549, 82 %, 24 %, 1597 MiB, 84
2026/03/24 10:37:27.550, 0 %, 0 %, 9273 MiB, 43
2026/03/24 10:37:27.550, 81 %, 23 %, 1597 MiB, 84
2026/03/24 10:37:32.551, 0 %, 0 %, 9273 MiB, 43
2026/03/24 10:37:32.551, 90 %, 43 %, 1597 MiB, 85
2026/03/24 10:37:37.552, 0 %, 0 %, 9273 MiB, 43
2026/03/24 10:37:37.552, 90 %, 34 %, 1597 MiB, 84
2026/03/24 10:37:42.553, 0 %, 0 %, 9273 MiB, 43
2026/03/24 10:37:42.553, 91 %, 44 %, 1597 MiB, 85
2026/03/24 10:37:47.553, 0 %, 0 %, 9273 MiB, 43
2026/03/24 10:37:47.553, 80 %, 23 %, 1597 MiB, 84
2026/03/24 10:37:52.554, 0 %, 0 %, 9273 MiB, 42
2026/03/24 10:37:52.554, 91 %, 27 %, 1597 MiB, 84
2026/03/24 10:37:57.555, 0 %, 0 %, 9273 MiB, 42
2026/03/24 10:37:57.555, 90 %, 35 %, 1597 MiB, 84
2026/03/24 10:38:02.556, 0 %, 0 %, 9273 MiB, 42
2026/03/24 10:38:02.556, 79 %, 24 %, 1597 MiB, 84
2026/03/24 10:38:07.557, 0 %, 0 %, 9273 MiB, 42
2026/03/24 10:38:07.557, 73 %, 23 %, 1597 MiB, 84
2026/03/24 10:38:12.558, 0 %, 0 %, 9273 MiB, 42
2026/03/24 10:38:12.558, 90 %, 43 %, 1597 MiB, 85
2026/03/24 10:38:17.558, 0 %, 0 %, 9273 MiB, 42
2026/03/24 10:38:17.559, 84 %, 35 %, 1597 MiB, 84
2026/03/24 10:38:22.559, 0 %, 0 %, 9273 MiB, 42
2026/03/24 10:38:22.559, 83 %, 40 %, 1597 MiB, 85
2026/03/24 10:38:27.560, 0 %, 0 %, 9273 MiB, 42
2026/03/24 10:38:27.560, 92 %, 37 %, 1597 MiB, 84
2026/03/24 10:38:32.561, 0 %, 0 %, 9273 MiB, 42
2026/03/24 10:38:32.561, 91 %, 43 %, 1597 MiB, 84
2026/03/24 10:38:37.562, 0 %, 0 %, 9273 MiB, 42
2026/03/24 10:38:37.562, 85 %, 39 %, 1597 MiB, 84
2026/03/24 10:38:42.563, 0 %, 0 %, 9273 MiB, 42
2026/03/24 10:38:42.563, 91 %, 28 %, 1597 MiB, 84
2026/03/24 10:38:47.563, 0 %, 0 %, 9273 MiB, 42
2026/03/24 10:38:47.564, 91 %, 25 %, 1597 MiB, 85
2026/03/24 10:38:52.564, 0 %, 0 %, 9273 MiB, 42
2026/03/24 10:38:52.564, 75 %, 34 %, 1597 MiB, 84
2026/03/24 10:38:57.565, 0 %, 0 %, 9273 MiB, 42
2026/03/24 10:38:57.565, 84 %, 32 %, 1597 MiB, 84
2026/03/24 10:39:02.566, 0 %, 0 %, 9273 MiB, 42
2026/03/24 10:39:02.566, 51 %, 35 %, 1597 MiB, 84
2026/03/24 10:39:07.567, 0 %, 0 %, 9273 MiB, 42
2026/03/24 10:39:07.567, 43 %, 29 %, 1597 MiB, 85
2026/03/24 10:39:12.567, 0 %, 0 %, 9273 MiB, 42
2026/03/24 10:39:12.568, 49 %, 34 %, 1597 MiB, 84
2026/03/24 10:39:17.568, 0 %, 0 %, 9273 MiB, 42
2026/03/24 10:39:17.568, 52 %, 36 %, 1597 MiB, 84
2026/03/24 10:39:22.569, 0 %, 0 %, 9273 MiB, 42
2026/03/24 10:39:22.569, 32 %, 22 %, 1597 MiB, 84
2026/03/24 10:39:27.570, 0 %, 0 %, 9273 MiB, 42
2026/03/24 10:39:27.570, 52 %, 36 %, 1597 MiB, 84
