Epoch,Train_Loss_Total,Train_Loss_Data,Train_Loss_Phys,Val_Loss_Total,Val_Loss_Data,Val_Loss_Phys,C0,C1,h0,h1,k01,k10,q0,q1
1,4264.031070222082,0.005805856440383318,4264.025278436997,1820.52190616095,0.0024637620438796737,1820.5194426426704,137.3825225830078,131.68235778808594,5.0484395027160645,5.592841625213623,0.07705516368150711,0.02795075997710228,14.933197975158691,14.944869995117188
