Epoch,Train_Loss_Total,Train_Loss_Data,Train_Loss_Phys,Val_Loss_Total,Val_Loss_Data,Val_Loss_Phys,C0,C1,h0,h1,k01,k10,q0,q1
1,3377.0979982418985,0.004566569205258756,3377.093440573967,3636.427684965436,0.005034169297248381,3636.42263999646,137.5350799560547,132.8267059326172,5.056578636169434,5.605097770690918,0.07686586678028107,0.027755724266171455,14.931915283203125,14.929101943969727
