timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu
2026/03/24 10:06:00.060, 89 %, 24 %, 1597 MiB, 83
2026/03/24 10:06:05.061, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:06:05.061, 90 %, 43 %, 1597 MiB, 85
2026/03/24 10:06:10.062, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:06:10.062, 70 %, 26 %, 1597 MiB, 84
2026/03/24 10:06:15.063, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:06:15.063, 69 %, 27 %, 1597 MiB, 83
2026/03/24 10:06:20.064, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:06:20.064, 89 %, 38 %, 1597 MiB, 84
2026/03/24 10:06:25.065, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:06:25.065, 90 %, 36 %, 1597 MiB, 85
2026/03/24 10:06:30.066, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:06:30.066, 69 %, 23 %, 1597 MiB, 84
2026/03/24 10:06:35.067, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:06:35.067, 80 %, 34 %, 1597 MiB, 84
2026/03/24 10:06:40.068, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:06:40.068, 85 %, 40 %, 1597 MiB, 84
2026/03/24 10:06:45.068, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:06:45.069, 89 %, 24 %, 1597 MiB, 84
2026/03/24 10:06:50.069, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:06:50.069, 77 %, 23 %, 1597 MiB, 84
2026/03/24 10:06:55.070, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:06:55.070, 86 %, 41 %, 1597 MiB, 84
2026/03/24 10:07:00.071, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:07:00.071, 90 %, 36 %, 1597 MiB, 84
2026/03/24 10:07:05.072, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:07:05.072, 80 %, 23 %, 1597 MiB, 84
2026/03/24 10:07:10.073, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:07:10.073, 80 %, 29 %, 1597 MiB, 84
2026/03/24 10:07:15.074, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:07:15.074, 86 %, 41 %, 1597 MiB, 84
2026/03/24 10:07:20.075, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:07:20.075, 69 %, 27 %, 1597 MiB, 84
2026/03/24 10:07:25.075, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:07:25.076, 82 %, 30 %, 1597 MiB, 84
2026/03/24 10:07:30.076, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:07:30.077, 79 %, 38 %, 1597 MiB, 85
2026/03/24 10:07:35.077, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:07:35.077, 91 %, 28 %, 1597 MiB, 84
2026/03/24 10:07:40.078, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:07:40.078, 90 %, 31 %, 1597 MiB, 84
2026/03/24 10:07:45.079, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:07:45.079, 91 %, 26 %, 1597 MiB, 84
2026/03/24 10:07:50.080, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:07:50.080, 81 %, 26 %, 1597 MiB, 84
2026/03/24 10:07:55.081, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:07:55.081, 85 %, 40 %, 1597 MiB, 84
2026/03/24 10:08:00.081, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:08:00.082, 79 %, 36 %, 1597 MiB, 84
2026/03/24 10:08:05.082, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:08:05.082, 90 %, 28 %, 1597 MiB, 84
2026/03/24 10:08:10.083, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:08:10.083, 90 %, 27 %, 1597 MiB, 83
2026/03/24 10:08:15.084, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:08:15.084, 78 %, 24 %, 1597 MiB, 84
2026/03/24 10:08:20.085, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:08:20.085, 90 %, 27 %, 1597 MiB, 84
2026/03/24 10:08:25.086, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:08:25.086, 88 %, 30 %, 1597 MiB, 84
2026/03/24 10:08:30.086, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:08:30.087, 80 %, 30 %, 1597 MiB, 85
2026/03/24 10:08:35.087, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:08:35.087, 80 %, 23 %, 1597 MiB, 83
2026/03/24 10:08:40.088, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:08:40.088, 88 %, 32 %, 1597 MiB, 84
2026/03/24 10:08:45.089, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:08:45.089, 89 %, 34 %, 1597 MiB, 84
2026/03/24 10:08:50.090, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:08:50.090, 80 %, 23 %, 1597 MiB, 84
2026/03/24 10:08:55.091, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:08:55.091, 80 %, 31 %, 1597 MiB, 84
2026/03/24 10:09:00.092, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:09:00.092, 90 %, 28 %, 1597 MiB, 84
2026/03/24 10:09:05.093, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:09:05.093, 90 %, 33 %, 1597 MiB, 84
2026/03/24 10:09:10.093, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:09:10.094, 89 %, 24 %, 1597 MiB, 84
2026/03/24 10:09:15.094, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:09:15.095, 82 %, 38 %, 1597 MiB, 85
2026/03/24 10:09:20.095, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:09:20.095, 90 %, 35 %, 1597 MiB, 84
2026/03/24 10:09:25.096, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:09:25.096, 90 %, 24 %, 1597 MiB, 83
2026/03/24 10:09:30.097, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:09:30.097, 88 %, 43 %, 1597 MiB, 84
2026/03/24 10:09:35.098, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:09:35.098, 85 %, 40 %, 1597 MiB, 84
2026/03/24 10:09:40.099, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:09:40.099, 91 %, 38 %, 1597 MiB, 84
2026/03/24 10:09:45.099, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:09:45.100, 85 %, 40 %, 1597 MiB, 84
2026/03/24 10:09:50.100, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:09:50.100, 91 %, 44 %, 1597 MiB, 84
2026/03/24 10:09:55.101, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:09:55.101, 92 %, 31 %, 1597 MiB, 84
2026/03/24 10:10:00.102, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:10:00.102, 83 %, 23 %, 1597 MiB, 85
2026/03/24 10:10:05.102, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:10:05.103, 74 %, 31 %, 1597 MiB, 84
2026/03/24 10:10:10.103, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:10:10.103, 90 %, 24 %, 1597 MiB, 84
2026/03/24 10:10:15.104, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:10:15.104, 79 %, 33 %, 1597 MiB, 84
2026/03/24 10:10:20.105, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:10:20.105, 81 %, 23 %, 1597 MiB, 84
2026/03/24 10:10:25.105, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:10:25.106, 90 %, 44 %, 1597 MiB, 84
2026/03/24 10:10:30.106, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:10:30.107, 90 %, 43 %, 1597 MiB, 84
2026/03/24 10:10:35.107, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:10:35.107, 90 %, 43 %, 1597 MiB, 84
2026/03/24 10:10:40.108, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:10:40.108, 90 %, 24 %, 1597 MiB, 84
2026/03/24 10:10:45.109, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:10:45.109, 81 %, 23 %, 1597 MiB, 84
2026/03/24 10:10:50.109, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:10:50.109, 69 %, 25 %, 1597 MiB, 84
2026/03/24 10:10:55.110, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:10:55.110, 78 %, 28 %, 1597 MiB, 84
2026/03/24 10:11:00.111, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:11:00.111, 91 %, 24 %, 1597 MiB, 84
2026/03/24 10:11:05.112, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:11:05.112, 81 %, 26 %, 1597 MiB, 84
2026/03/24 10:11:10.112, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:11:10.113, 81 %, 33 %, 1597 MiB, 84
2026/03/24 10:11:15.113, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:11:15.113, 81 %, 36 %, 1597 MiB, 83
2026/03/24 10:11:20.114, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:11:20.114, 91 %, 30 %, 1597 MiB, 84
2026/03/24 10:11:25.115, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:11:25.115, 90 %, 27 %, 1597 MiB, 84
2026/03/24 10:11:30.116, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:11:30.116, 82 %, 25 %, 1597 MiB, 84
2026/03/24 10:11:35.116, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:11:35.117, 90 %, 28 %, 1597 MiB, 84
2026/03/24 10:11:40.117, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:11:40.117, 77 %, 30 %, 1597 MiB, 84
2026/03/24 10:11:45.118, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:11:45.118, 81 %, 34 %, 1597 MiB, 84
2026/03/24 10:11:50.119, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:11:50.119, 91 %, 43 %, 1597 MiB, 84
2026/03/24 10:11:55.119, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:11:55.120, 71 %, 23 %, 1597 MiB, 84
2026/03/24 10:12:00.121, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:12:00.121, 90 %, 41 %, 1597 MiB, 84
2026/03/24 10:12:05.122, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:12:05.122, 81 %, 24 %, 1597 MiB, 84
2026/03/24 10:12:10.122, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:12:10.122, 90 %, 43 %, 1597 MiB, 84
2026/03/24 10:12:15.123, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:12:15.123, 83 %, 23 %, 1597 MiB, 84
2026/03/24 10:12:20.124, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:12:20.124, 81 %, 24 %, 1597 MiB, 84
2026/03/24 10:12:25.125, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:12:25.125, 77 %, 23 %, 1597 MiB, 84
2026/03/24 10:12:30.126, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:12:30.126, 74 %, 31 %, 1597 MiB, 84
2026/03/24 10:12:35.126, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:12:35.126, 88 %, 43 %, 1597 MiB, 84
2026/03/24 10:12:40.127, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:12:40.127, 84 %, 41 %, 1597 MiB, 84
2026/03/24 10:12:45.128, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:12:45.128, 90 %, 43 %, 1597 MiB, 84
2026/03/24 10:12:50.129, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:12:50.129, 82 %, 39 %, 1597 MiB, 84
2026/03/24 10:12:55.130, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:12:55.130, 80 %, 34 %, 1597 MiB, 84
2026/03/24 10:13:00.130, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:13:00.131, 85 %, 36 %, 1597 MiB, 84
2026/03/24 10:13:05.131, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:13:05.132, 91 %, 29 %, 1597 MiB, 84
2026/03/24 10:13:10.132, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:13:10.132, 80 %, 24 %, 1597 MiB, 84
2026/03/24 10:13:15.133, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:13:15.133, 40 %, 27 %, 1597 MiB, 84
2026/03/24 10:13:20.134, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:13:20.134, 51 %, 36 %, 1597 MiB, 84
2026/03/24 10:13:25.135, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:13:25.135, 46 %, 31 %, 1597 MiB, 84
2026/03/24 10:13:30.135, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:13:30.136, 47 %, 32 %, 1597 MiB, 84
2026/03/24 10:13:35.136, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:13:35.136, 42 %, 29 %, 1597 MiB, 84
2026/03/24 10:13:40.137, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:13:40.137, 45 %, 31 %, 1597 MiB, 84
2026/03/24 10:13:45.138, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:13:45.138, 12 %, 7 %, 1597 MiB, 83
