timestamp,gpu_index,power_draw_W
1621585034.297,0,25.1
1621585034.308,1,25.35
1621585034.411,0,24.97
1621585034.414,1,25.1
1621585034.517,0,24.82
1621585034.52,1,25.21
1621585034.628,0,24.58
1621585034.649,1,25.27
1621585034.752,0,25.02
1621585034.755,1,25.24
1621585034.858,0,24.84
1621585034.861,1,25.21
1621585034.969,0,25.01
1621585034.971,1,25.22
1621585035.074,0,24.96
1621585035.077,1,25.27
1621585035.18,0,25.06
1621585035.189,1,25.2
1621585035.291,0,25.06
1621585035.294,1,25.28
1621585035.397,0,24.85
1621585035.4,1,25.26
1621585035.511,0,25.15
1621585035.514,1,25.38
1621585035.617,0,24.97
1621585035.62,1,25.17
1621585035.723,0,25.0
1621585035.732,1,25.33
1621585035.835,0,25.05
1621585035.838,1,25.28
1621585035.941,0,24.89
1621585035.952,1,25.3
1621585036.055,0,24.9
1621585036.058,1,25.21
1621585036.161,0,25.07
1621585036.164,1,25.28
1621585036.272,0,24.74
1621585036.275,1,25.33
1621585036.378,0,25.0
1621585036.381,1,25.22
1621585036.483,0,24.92
1621585036.493,1,25.16
1621585036.596,0,24.89
1621585036.599,1,25.11
1621585036.702,0,24.94
1621585036.705,1,25.07
1621585036.813,0,24.86
1621585036.816,1,25.07
1621585036.919,0,24.89
1621585036.921,1,25.4
1621585037.024,0,25.06
1621585037.034,1,25.39
1621585037.137,0,24.95
1621585037.14,1,25.38
1621585037.243,0,25.0
1621585037.246,1,25.35
1621585037.355,0,25.0
1621585037.358,1,25.21
1621585037.461,0,25.05
1621585037.464,1,25.08
1621585037.567,0,25.0
1621585037.576,1,25.33
1621585037.679,0,24.82
1621585037.736,1,25.17
1621585037.936,0,35.61
1621585037.939,1,35.17
1621585038.043,0,36.56
1621585038.046,1,35.44
1621585038.149,0,36.42
1621585038.153,1,35.41
1621585038.256,0,36.71
1621585038.258,1,35.54
1621585038.362,0,36.49
1621585038.365,1,35.46
1621585038.468,0,36.58
1621585038.474,1,35.48
1621585038.577,0,36.72
1621585038.579,1,35.41
1621585038.682,0,36.58
1621585038.685,1,35.48
1621585038.788,0,36.71
1621585038.79,1,35.35
1621585038.894,0,36.54
1621585038.897,1,35.33
1621585039.0,0,36.52
1621585039.003,1,35.33
1621585039.105,0,36.54
1621585039.108,1,35.52
1621585039.211,0,36.53
1621585039.215,1,35.19
1621585039.318,0,36.35
1621585039.32,1,35.29
1621585039.423,0,36.54
1621585039.426,1,35.34
1621585039.529,0,36.44
1621585039.532,1,35.26
1621585039.636,0,36.41
1621585039.638,1,35.39
1621585039.741,0,36.53
1621585039.744,1,35.42
1621585039.847,0,36.46
1621585039.849,1,35.44
1621585039.952,0,36.55
1621585039.956,1,35.56
1621585040.059,0,36.42
1621585040.062,1,35.51
1621585040.165,0,36.45
1621585040.167,1,35.35
1621585040.27,0,36.44
1621585040.273,1,35.42
1621585040.377,0,36.4
1621585040.38,1,35.18
1621585040.483,0,36.56
1621585040.486,1,35.25
1621585040.588,0,36.41
1621585040.591,1,35.6
1621585040.694,0,36.49
1621585040.698,1,35.28
1621585040.801,0,36.63
1621585040.803,1,35.24
1621585040.906,0,36.49
1621585040.909,1,35.57
1621585041.012,0,36.55
1621585041.015,1,35.52
1621585041.119,0,36.57
1621585041.122,1,35.33
1621585041.224,0,36.49
1621585041.227,1,35.62
1621585041.333,0,36.59
1621585041.336,1,35.62
1621585041.441,0,36.66
1621585041.444,1,35.35
1621585041.547,0,36.63
1621585041.549,1,35.51
1621585041.652,0,36.56
1621585041.655,1,35.46
1621585041.758,0,36.44
1621585041.76,1,35.41
1621585041.863,0,36.3
1621585041.866,1,35.47
1621585041.969,0,36.54
1621585041.973,1,35.44
1621585042.075,0,36.62
1621585042.081,1,35.33
1621585042.184,0,36.46
1621585042.187,1,35.35
1621585042.29,0,36.47
1621585042.293,1,35.55
1621585042.395,0,36.57
1621585042.398,1,35.51
1621585042.503,0,36.58
1621585042.506,1,35.58
1621585042.609,0,36.42
1621585042.611,1,35.51
1621585042.714,0,36.47
1621585042.717,1,35.56
1621585042.82,0,36.72
1621585042.823,1,35.23
1621585042.926,0,36.55
1621585042.929,1,35.33
1621585043.031,0,36.51
1621585043.034,1,35.38
1621585043.137,0,36.76
1621585043.14,1,35.48
1621585043.244,0,36.47
1621585043.247,1,35.35
1621585043.35,0,36.71
1621585043.353,1,35.5
1621585043.456,0,36.44
1621585043.458,1,35.63
1621585043.561,0,36.49
1621585043.565,1,35.47
1621585043.667,0,36.61
1621585043.67,1,35.59
1621585043.773,0,36.67
1621585043.777,1,35.6
1621585043.88,0,36.64
1621585043.885,1,35.53
1621585043.988,0,36.46
1621585043.991,1,35.44
1621585044.094,0,36.64
1621585044.096,1,35.35
1621585044.199,0,36.53
1621585044.218,1,35.46
1621585044.321,0,36.65
1621585044.326,1,35.61
1621585044.429,0,36.4
1621585044.432,1,35.46
1621585044.535,0,37.88
1621585044.537,1,35.56
1621585044.64,0,36.7
1621585044.643,1,35.21
1621585044.748,0,36.63
1621585044.751,1,35.34
1621585044.854,0,36.45
1621585044.856,1,35.61
1621585044.959,0,36.6
1621585044.962,1,35.26
1621585045.065,0,36.65
1621585045.068,1,35.56
1621585045.171,0,36.77
1621585045.173,1,35.58
1621585045.276,0,36.58
1621585045.281,1,35.44
1621585045.384,0,36.7
1621585045.388,1,35.31
1621585045.491,0,36.61
1621585045.494,1,35.51
1621585045.597,0,36.52
1621585045.6,1,35.59
1621585045.702,0,36.74
1621585045.705,1,35.47
1621585045.811,0,36.69
1621585045.813,1,35.35
1621585045.916,0,36.67
1621585045.919,1,35.56
1621585046.022,0,36.68
