timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu, power.draw [W]
2026/04/04 19:14:01.904, 0 %, 0 %, 19 MiB, 70, 85.28 W
2026/04/04 19:14:06.910, 0 %, 0 %, 1706 MiB, 73, 101.20 W
2026/04/04 19:14:11.911, 3 %, 3 %, 6128 MiB, 73, 107.05 W
2026/04/04 19:14:16.981, 4 %, 0 %, 7218 MiB, 75, 115.50 W
2026/04/04 19:14:21.982, 11 %, 0 %, 8948 MiB, 73, 86.97 W
2026/04/04 19:14:26.982, 80 %, 78 %, 10682 MiB, 80, 198.10 W
2026/04/04 19:14:31.983, 80 %, 78 %, 10682 MiB, 82, 198.20 W
2026/04/04 19:14:36.984, 14 %, 0 %, 10684 MiB, 78, 96.04 W
2026/04/04 19:14:41.984, 79 %, 78 %, 10684 MiB, 83, 198.35 W
2026/04/04 19:14:46.985, 76 %, 75 %, 10684 MiB, 84, 192.52 W
2026/04/04 19:14:51.985, 11 %, 0 %, 10684 MiB, 83, 128.57 W
2026/04/04 19:14:57.130, 35 %, 27 %, 10684 MiB, 84, 162.34 W
2026/04/04 19:15:02.130, 36 %, 27 %, 10684 MiB, 84, 155.84 W
2026/04/04 19:15:07.131, 36 %, 27 %, 10684 MiB, 83, 143.65 W
2026/04/04 19:15:12.132, 12 %, 0 %, 10684 MiB, 84, 132.29 W
2026/04/04 19:15:17.132, 79 %, 77 %, 10684 MiB, 85, 174.29 W
2026/04/04 19:15:22.133, 80 %, 78 %, 10684 MiB, 85, 168.30 W
2026/04/04 19:15:27.133, 12 %, 0 %, 10684 MiB, 84, 126.27 W
2026/04/04 19:15:32.134, 79 %, 76 %, 10684 MiB, 86, 177.18 W
2026/04/04 19:15:37.134, 80 %, 78 %, 10684 MiB, 86, 169.45 W
2026/04/04 19:15:42.135, 14 %, 0 %, 10684 MiB, 84, 107.81 W
2026/04/04 19:15:47.136, 79 %, 76 %, 10684 MiB, 86, 177.61 W
2026/04/04 19:15:52.142, 79 %, 77 %, 10684 MiB, 86, 169.50 W
2026/04/04 19:15:57.143, 14 %, 0 %, 10684 MiB, 84, 115.11 W
2026/04/04 19:16:02.143, 79 %, 77 %, 10684 MiB, 86, 179.51 W
2026/04/04 19:16:07.144, 77 %, 75 %, 10684 MiB, 86, 168.87 W
2026/04/04 19:16:12.350, 0 %, 0 %, 10684 MiB, 85, 131.01 W
2026/04/04 19:16:17.351, 0 %, 0 %, 10684 MiB, 86, 144.50 W
2026/04/04 19:16:22.352, 80 %, 77 %, 10684 MiB, 86, 170.85 W
2026/04/04 19:16:27.427, 79 %, 77 %, 10684 MiB, 86, 163.86 W
2026/04/04 19:16:32.427, 13 %, 0 %, 10684 MiB, 84, 111.26 W
2026/04/04 19:16:37.428, 80 %, 78 %, 10684 MiB, 86, 172.93 W
2026/04/04 19:16:42.429, 80 %, 78 %, 10684 MiB, 86, 167.18 W
2026/04/04 19:16:47.639, 13 %, 0 %, 10684 MiB, 84, 102.47 W
2026/04/04 19:16:52.640, 79 %, 77 %, 10684 MiB, 86, 177.29 W
2026/04/04 19:16:57.640, 79 %, 77 %, 10684 MiB, 86, 169.65 W
2026/04/04 19:17:02.641, 14 %, 0 %, 10684 MiB, 83, 102.28 W
2026/04/04 19:17:07.642, 80 %, 78 %, 10684 MiB, 86, 178.45 W
2026/04/04 19:17:12.642, 80 %, 78 %, 10684 MiB, 86, 173.26 W
2026/04/04 19:17:17.643, 13 %, 0 %, 10684 MiB, 84, 122.13 W
2026/04/04 19:17:22.643, 79 %, 77 %, 10684 MiB, 86, 190.30 W
2026/04/04 19:17:27.644, 78 %, 75 %, 10684 MiB, 86, 172.61 W
2026/04/04 19:17:32.645, 7 %, 7 %, 10684 MiB, 85, 161.34 W
2026/04/04 19:17:37.645, 13 %, 0 %, 10684 MiB, 83, 111.86 W
2026/04/04 19:17:42.646, 80 %, 78 %, 10684 MiB, 86, 174.45 W
2026/04/04 19:17:47.646, 80 %, 77 %, 10684 MiB, 86, 169.08 W
2026/04/04 19:17:52.647, 12 %, 0 %, 10684 MiB, 84, 124.99 W
2026/04/04 19:17:57.647, 79 %, 76 %, 10684 MiB, 85, 177.41 W
2026/04/04 19:18:02.819, 78 %, 76 %, 10684 MiB, 86, 169.97 W
2026/04/04 19:18:07.820, 13 %, 0 %, 10684 MiB, 84, 119.10 W
2026/04/04 19:18:12.821, 79 %, 77 %, 10684 MiB, 85, 177.56 W
2026/04/04 19:18:17.821, 77 %, 75 %, 10684 MiB, 85, 171.09 W
2026/04/04 19:18:23.003, 12 %, 0 %, 10684 MiB, 84, 122.19 W
2026/04/04 19:18:28.004, 79 %, 77 %, 10684 MiB, 85, 172.40 W
2026/04/04 19:18:33.005, 80 %, 77 %, 10684 MiB, 85, 174.12 W
2026/04/04 19:18:38.005, 77 %, 75 %, 10684 MiB, 85, 164.23 W
2026/04/04 19:18:43.006, 23 %, 16 %, 10684 MiB, 83, 101.72 W
2026/04/04 19:18:48.007, 80 %, 77 %, 10684 MiB, 85, 174.38 W
2026/04/04 19:18:53.008, 72 %, 70 %, 10684 MiB, 85, 167.13 W
2026/04/04 19:18:58.008, 12 %, 0 %, 10684 MiB, 84, 128.21 W
2026/04/04 19:19:03.009, 78 %, 75 %, 10684 MiB, 85, 176.31 W
2026/04/04 19:19:08.009, 77 %, 75 %, 10684 MiB, 85, 170.29 W
2026/04/04 19:19:13.010, 12 %, 0 %, 10684 MiB, 84, 129.68 W
2026/04/04 19:19:18.011, 79 %, 76 %, 10684 MiB, 85, 181.49 W
2026/04/04 19:19:23.012, 80 %, 77 %, 10684 MiB, 85, 173.40 W
2026/04/04 19:19:28.012, 12 %, 0 %, 10684 MiB, 84, 127.07 W
2026/04/04 19:19:33.013, 78 %, 75 %, 10684 MiB, 85, 139.84 W
2026/04/04 19:19:38.039, 79 %, 77 %, 10684 MiB, 85, 174.09 W
2026/04/04 19:19:43.039, 79 %, 77 %, 10684 MiB, 85, 166.52 W
2026/04/04 19:19:48.040, 12 %, 0 %, 10684 MiB, 84, 128.54 W
2026/04/04 19:19:53.040, 78 %, 76 %, 10684 MiB, 85, 174.39 W
2026/04/04 19:19:58.041, 79 %, 76 %, 10684 MiB, 85, 169.56 W
2026/04/04 19:20:03.041, 5 %, 0 %, 10684 MiB, 84, 129.21 W
2026/04/04 19:20:08.042, 78 %, 76 %, 10684 MiB, 85, 177.76 W
2026/04/04 19:20:13.043, 78 %, 76 %, 10684 MiB, 85, 170.88 W
2026/04/04 19:20:18.043, 12 %, 0 %, 10684 MiB, 84, 126.82 W
2026/04/04 19:20:23.044, 78 %, 75 %, 10684 MiB, 85, 178.39 W
2026/04/04 19:20:28.154, 78 %, 75 %, 10684 MiB, 85, 172.38 W
2026/04/04 19:20:33.154, 78 %, 76 %, 10684 MiB, 84, 146.82 W
2026/04/04 19:20:38.155, 18 %, 16 %, 10684 MiB, 85, 145.26 W
2026/04/04 19:20:43.155, 78 %, 76 %, 10684 MiB, 85, 173.18 W
2026/04/04 19:20:48.156, 76 %, 74 %, 10684 MiB, 85, 164.46 W
2026/04/04 19:20:53.157, 14 %, 0 %, 10684 MiB, 82, 100.11 W
2026/04/04 19:20:58.157, 76 %, 73 %, 10684 MiB, 85, 175.60 W
2026/04/04 19:21:03.423, 77 %, 75 %, 10684 MiB, 85, 169.85 W
2026/04/04 19:21:08.423, 12 %, 0 %, 10684 MiB, 84, 127.92 W
2026/04/04 19:21:13.424, 75 %, 73 %, 10684 MiB, 85, 181.21 W
2026/04/04 19:21:18.425, 76 %, 74 %, 10684 MiB, 85, 170.92 W
2026/04/04 19:21:23.425, 0 %, 0 %, 10684 MiB, 84, 136.74 W
2026/04/04 19:21:28.426, 0 %, 0 %, 10684 MiB, 84, 125.23 W
2026/04/04 19:21:33.548, 75 %, 73 %, 10684 MiB, 85, 176.38 W
2026/04/04 19:21:38.549, 75 %, 73 %, 10684 MiB, 85, 169.48 W
2026/04/04 19:21:43.550, 13 %, 0 %, 10684 MiB, 82, 99.68 W
2026/04/04 19:21:48.550, 75 %, 73 %, 10684 MiB, 85, 181.25 W
2026/04/04 19:21:53.697, 76 %, 74 %, 10684 MiB, 85, 171.62 W
2026/04/04 19:21:58.697, 14 %, 0 %, 10684 MiB, 82, 111.88 W
2026/04/04 19:22:03.698, 77 %, 75 %, 10684 MiB, 85, 185.85 W
2026/04/04 19:22:08.699, 76 %, 74 %, 10684 MiB, 85, 173.31 W
2026/04/04 19:22:13.769, 0 %, 0 %, 10684 MiB, 84, 137.42 W
2026/04/04 19:22:18.770, 1 %, 1 %, 10684 MiB, 84, 131.64 W
2026/04/04 19:22:23.771, 76 %, 74 %, 10684 MiB, 85, 176.32 W
2026/04/04 19:22:28.771, 76 %, 74 %, 10684 MiB, 85, 166.85 W
2026/04/04 19:22:33.905, 13 %, 0 %, 10684 MiB, 82, 99.24 W
2026/04/04 19:22:38.906, 75 %, 72 %, 10684 MiB, 85, 177.28 W
2026/04/04 19:22:43.907, 76 %, 74 %, 10684 MiB, 85, 170.53 W
2026/04/04 19:22:49.021, 14 %, 0 %, 10684 MiB, 82, 109.86 W
2026/04/04 19:22:54.022, 78 %, 76 %, 10684 MiB, 85, 185.66 W
2026/04/04 19:22:59.022, 76 %, 74 %, 10684 MiB, 85, 171.92 W
2026/04/04 19:23:04.263, 12 %, 0 %, 10684 MiB, 84, 127.66 W
2026/04/04 19:23:09.263, 78 %, 76 %, 10684 MiB, 85, 179.13 W
2026/04/04 19:23:14.544, 76 %, 74 %, 10684 MiB, 85, 170.34 W
2026/04/04 19:23:19.544, 21 %, 20 %, 10684 MiB, 84, 160.42 W
2026/04/04 19:23:24.545, 12 %, 0 %, 10684 MiB, 84, 131.96 W
2026/04/04 19:23:29.666, 73 %, 70 %, 10684 MiB, 85, 173.37 W
2026/04/04 19:23:34.667, 76 %, 74 %, 10684 MiB, 85, 166.73 W
2026/04/04 19:23:39.667, 13 %, 0 %, 10684 MiB, 82, 99.88 W
2026/04/04 19:23:44.668, 77 %, 75 %, 10684 MiB, 86, 187.39 W
2026/04/04 19:23:49.669, 75 %, 73 %, 10684 MiB, 85, 169.76 W
2026/04/04 19:23:54.669, 15 %, 0 %, 10684 MiB, 84, 126.63 W
2026/04/04 19:23:59.670, 17 %, 0 %, 10684 MiB, 82, 99.70 W
2026/04/04 19:24:04.670, 15 %, 0 %, 10684 MiB, 83, 133.60 W
2026/04/04 19:24:09.671, 0 %, 0 %, 12222 MiB, 83, 126.89 W
2026/04/04 19:24:14.671, 13 %, 0 %, 12222 MiB, 80, 96.28 W
2026/04/04 19:24:19.727, 78 %, 76 %, 12222 MiB, 85, 191.72 W
2026/04/04 19:24:24.727, 76 %, 75 %, 12222 MiB, 84, 176.11 W
2026/04/04 19:24:29.728, 12 %, 0 %, 12222 MiB, 83, 130.02 W
2026/04/04 19:24:34.728, 78 %, 76 %, 12222 MiB, 85, 185.65 W
2026/04/04 19:24:39.729, 78 %, 76 %, 12222 MiB, 85, 172.87 W
2026/04/04 19:24:44.729, 12 %, 0 %, 12222 MiB, 84, 127.94 W
2026/04/04 19:24:49.730, 74 %, 72 %, 12222 MiB, 85, 183.30 W
2026/04/04 19:24:54.731, 79 %, 76 %, 12222 MiB, 85, 172.42 W
2026/04/04 19:24:59.731, 12 %, 0 %, 12222 MiB, 84, 123.91 W
2026/04/04 19:25:04.732, 79 %, 77 %, 12222 MiB, 85, 149.32 W
2026/04/04 19:25:09.732, 79 %, 77 %, 12222 MiB, 86, 174.31 W
2026/04/04 19:25:14.733, 79 %, 77 %, 12222 MiB, 85, 166.43 W
2026/04/04 19:25:19.733, 14 %, 0 %, 12222 MiB, 82, 99.59 W
2026/04/04 19:25:24.734, 78 %, 76 %, 12222 MiB, 86, 189.75 W
2026/04/04 19:25:29.735, 79 %, 77 %, 12222 MiB, 86, 169.84 W
2026/04/04 19:25:34.735, 14 %, 0 %, 12222 MiB, 83, 100.18 W
2026/04/04 19:25:39.736, 78 %, 76 %, 12222 MiB, 85, 179.46 W
2026/04/04 19:25:44.736, 78 %, 76 %, 12222 MiB, 85, 171.35 W
2026/04/04 19:25:49.737, 13 %, 0 %, 12222 MiB, 83, 113.36 W
2026/04/04 19:25:54.737, 79 %, 76 %, 12222 MiB, 85, 184.95 W
2026/04/04 19:25:59.738, 77 %, 75 %, 12222 MiB, 85, 171.58 W
2026/04/04 19:26:04.739, 12 %, 0 %, 12222 MiB, 84, 130.49 W
2026/04/04 19:26:09.739, 79 %, 77 %, 12222 MiB, 85, 129.80 W
2026/04/04 19:26:14.740, 80 %, 77 %, 12222 MiB, 85, 173.82 W
2026/04/04 19:26:19.740, 78 %, 75 %, 12222 MiB, 85, 164.98 W
2026/04/04 19:26:24.741, 14 %, 0 %, 12222 MiB, 82, 98.99 W
2026/04/04 19:26:29.741, 79 %, 77 %, 12222 MiB, 85, 184.12 W
2026/04/04 19:26:34.742, 78 %, 76 %, 12222 MiB, 85, 168.21 W
2026/04/04 19:26:39.743, 14 %, 0 %, 12222 MiB, 82, 99.65 W
2026/04/04 19:26:44.743, 79 %, 77 %, 12222 MiB, 85, 185.21 W
2026/04/04 19:26:49.744, 78 %, 76 %, 12222 MiB, 85, 171.85 W
2026/04/04 19:26:54.744, 12 %, 0 %, 12222 MiB, 84, 127.90 W
2026/04/04 19:26:59.745, 79 %, 77 %, 12222 MiB, 85, 195.77 W
2026/04/04 19:27:04.745, 77 %, 75 %, 12222 MiB, 85, 172.10 W
2026/04/04 19:27:09.746, 10 %, 0 %, 12222 MiB, 84, 145.46 W
2026/04/04 19:27:14.747, 0 %, 0 %, 12222 MiB, 82, 99.07 W
2026/04/04 19:27:19.747, 77 %, 75 %, 12222 MiB, 85, 173.64 W
2026/04/04 19:27:24.748, 78 %, 76 %, 12222 MiB, 85, 166.95 W
2026/04/04 19:27:29.748, 0 %, 0 %, 12222 MiB, 82, 98.62 W
2026/04/04 19:27:34.749, 79 %, 77 %, 12222 MiB, 85, 185.27 W
2026/04/04 19:27:39.749, 78 %, 76 %, 12222 MiB, 85, 170.74 W
2026/04/04 19:27:44.750, 14 %, 0 %, 12222 MiB, 82, 104.55 W
2026/04/04 19:27:49.751, 79 %, 77 %, 12222 MiB, 85, 186.88 W
2026/04/04 19:27:54.751, 78 %, 76 %, 12222 MiB, 85, 170.44 W
2026/04/04 19:27:59.752, 12 %, 0 %, 12222 MiB, 84, 126.33 W
2026/04/04 19:28:04.752, 79 %, 77 %, 12222 MiB, 85, 191.03 W
2026/04/04 19:28:09.753, 78 %, 75 %, 12222 MiB, 85, 172.49 W
2026/04/04 19:28:14.753, 0 %, 0 %, 12222 MiB, 84, 160.62 W
2026/04/04 19:28:19.754, 25 %, 16 %, 12222 MiB, 82, 99.46 W
2026/04/04 19:28:24.755, 80 %, 78 %, 12222 MiB, 85, 175.75 W
2026/04/04 19:28:29.755, 80 %, 78 %, 12222 MiB, 85, 169.38 W
2026/04/04 19:28:34.756, 14 %, 0 %, 12222 MiB, 82, 99.04 W
2026/04/04 19:28:39.756, 79 %, 77 %, 12222 MiB, 85, 177.87 W
2026/04/04 19:28:44.757, 80 %, 78 %, 12222 MiB, 85, 171.78 W
2026/04/04 19:28:49.757, 14 %, 0 %, 12222 MiB, 82, 101.33 W
2026/04/04 19:28:54.758, 79 %, 77 %, 12222 MiB, 85, 189.40 W
2026/04/04 19:28:59.758, 80 %, 77 %, 12222 MiB, 85, 172.51 W
2026/04/04 19:29:04.759, 12 %, 0 %, 12222 MiB, 84, 126.92 W
2026/04/04 19:29:09.760, 77 %, 76 %, 12222 MiB, 85, 195.67 W
2026/04/04 19:29:14.760, 78 %, 76 %, 12222 MiB, 85, 172.90 W
2026/04/04 19:29:19.761, 0 %, 0 %, 12222 MiB, 84, 153.14 W
2026/04/04 19:29:24.761, 0 %, 0 %, 12222 MiB, 82, 98.90 W
2026/04/04 19:29:29.762, 80 %, 77 %, 12222 MiB, 85, 179.98 W
2026/04/04 19:29:34.763, 80 %, 78 %, 12222 MiB, 85, 168.49 W
2026/04/04 19:29:39.763, 14 %, 0 %, 12222 MiB, 82, 98.73 W
2026/04/04 19:29:44.764, 79 %, 77 %, 12222 MiB, 85, 175.90 W
2026/04/04 19:29:49.764, 80 %, 78 %, 12222 MiB, 85, 171.40 W
2026/04/04 19:29:54.765, 14 %, 0 %, 12222 MiB, 82, 99.89 W
2026/04/04 19:29:59.766, 80 %, 77 %, 12222 MiB, 85, 183.80 W
2026/04/04 19:30:04.766, 80 %, 78 %, 12222 MiB, 85, 171.58 W
2026/04/04 19:30:09.767, 0 %, 0 %, 12222 MiB, 83, 119.82 W
2026/04/04 19:30:14.768, 79 %, 77 %, 12222 MiB, 85, 191.73 W
2026/04/04 19:30:19.768, 79 %, 77 %, 12222 MiB, 85, 173.08 W
2026/04/04 19:30:24.769, 12 %, 0 %, 12222 MiB, 84, 135.68 W
2026/04/04 19:30:29.770, 79 %, 77 %, 12222 MiB, 85, 132.90 W
2026/04/04 19:30:34.771, 79 %, 77 %, 12222 MiB, 85, 176.34 W
2026/04/04 19:30:39.771, 80 %, 78 %, 12222 MiB, 85, 167.56 W
2026/04/04 19:30:44.772, 14 %, 0 %, 12222 MiB, 82, 98.42 W
2026/04/04 19:30:49.772, 79 %, 77 %, 12222 MiB, 85, 179.87 W
2026/04/04 19:30:54.773, 80 %, 77 %, 12222 MiB, 85, 168.79 W
2026/04/04 19:30:59.774, 14 %, 0 %, 12222 MiB, 82, 99.27 W
2026/04/04 19:31:04.774, 80 %, 77 %, 12222 MiB, 85, 182.33 W
2026/04/04 19:31:09.775, 80 %, 78 %, 12222 MiB, 85, 173.22 W
2026/04/04 19:31:14.775, 14 %, 0 %, 12222 MiB, 83, 114.15 W
2026/04/04 19:31:19.776, 79 %, 77 %, 12222 MiB, 85, 189.85 W
2026/04/04 19:31:24.777, 79 %, 77 %, 12222 MiB, 85, 172.95 W
2026/04/04 19:31:29.777, 13 %, 0 %, 12222 MiB, 84, 126.14 W
2026/04/04 19:31:34.778, 79 %, 77 %, 12222 MiB, 85, 182.17 W
2026/04/04 19:31:39.778, 80 %, 77 %, 12222 MiB, 85, 174.24 W
2026/04/04 19:31:44.779, 0 %, 0 %, 12222 MiB, 84, 151.47 W
2026/04/04 19:31:49.779, 0 %, 0 %, 12222 MiB, 81, 98.80 W
2026/04/04 19:31:54.780, 79 %, 77 %, 12222 MiB, 85, 176.03 W
2026/04/04 19:31:59.781, 79 %, 77 %, 12222 MiB, 85, 169.58 W
2026/04/04 19:32:04.781, 14 %, 0 %, 12222 MiB, 82, 98.60 W
2026/04/04 19:32:09.782, 80 %, 78 %, 12222 MiB, 85, 184.49 W
2026/04/04 19:32:14.782, 80 %, 78 %, 12222 MiB, 85, 170.51 W
2026/04/04 19:32:19.783, 14 %, 0 %, 12222 MiB, 82, 99.85 W
2026/04/04 19:32:24.784, 78 %, 76 %, 12222 MiB, 85, 186.81 W
2026/04/04 19:32:29.784, 79 %, 77 %, 12222 MiB, 85, 171.20 W
2026/04/04 19:32:34.785, 13 %, 0 %, 12222 MiB, 83, 108.43 W
2026/04/04 19:32:39.785, 79 %, 77 %, 12222 MiB, 85, 192.53 W
2026/04/04 19:32:44.786, 80 %, 77 %, 12222 MiB, 85, 183.58 W
2026/04/04 19:32:49.787, 10 %, 0 %, 12222 MiB, 84, 125.87 W
2026/04/04 19:32:54.787, 37 %, 27 %, 12222 MiB, 82, 110.82 W
2026/04/04 19:32:59.788, 37 %, 27 %, 12222 MiB, 81, 117.35 W
2026/04/04 19:33:04.788, 37 %, 27 %, 12222 MiB, 81, 113.45 W
2026/04/04 19:33:09.789, 14 %, 0 %, 12222 MiB, 79, 95.09 W
2026/04/04 19:33:14.790, 79 %, 78 %, 12222 MiB, 84, 195.54 W
2026/04/04 19:33:19.790, 79 %, 77 %, 12222 MiB, 85, 182.71 W
2026/04/04 19:33:24.791, 13 %, 0 %, 12222 MiB, 81, 97.61 W
2026/04/04 19:33:29.791, 80 %, 78 %, 12222 MiB, 85, 189.03 W
2026/04/04 19:33:34.792, 80 %, 78 %, 12222 MiB, 85, 175.95 W
2026/04/04 19:33:39.792, 17 %, 0 %, 12222 MiB, 82, 108.56 W
2026/04/04 19:33:44.793, 17 %, 0 %, 12222 MiB, 81, 98.94 W
2026/04/04 19:33:49.794, 17 %, 0 %, 12222 MiB, 80, 96.09 W
2026/04/04 19:33:54.794, 14 %, 0 %, 13264 MiB, 79, 94.77 W
2026/04/04 19:33:59.795, 78 %, 76 %, 13264 MiB, 83, 198.90 W
2026/04/04 19:34:04.795, 78 %, 77 %, 13264 MiB, 84, 194.72 W
2026/04/04 19:34:09.796, 11 %, 0 %, 13264 MiB, 83, 134.49 W
2026/04/04 19:34:14.797, 37 %, 27 %, 13264 MiB, 81, 106.07 W
2026/04/04 19:34:19.797, 37 %, 27 %, 13264 MiB, 80, 115.42 W
2026/04/04 19:34:24.798, 37 %, 27 %, 13264 MiB, 79, 111.94 W
2026/04/04 19:34:29.798, 14 %, 0 %, 14032 MiB, 78, 92.94 W
2026/04/04 19:34:34.799, 79 %, 77 %, 14032 MiB, 83, 197.98 W
2026/04/04 19:34:39.799, 78 %, 76 %, 14032 MiB, 84, 188.40 W
2026/04/04 19:34:44.800, 14 %, 0 %, 14032 MiB, 80, 96.49 W
2026/04/04 19:34:49.801, 79 %, 78 %, 14032 MiB, 84, 192.00 W
2026/04/04 19:34:54.801, 78 %, 76 %, 14032 MiB, 84, 171.81 W
2026/04/04 19:34:59.802, 14 %, 0 %, 14032 MiB, 82, 120.01 W
2026/04/04 19:35:04.802, 78 %, 76 %, 14032 MiB, 85, 191.00 W
2026/04/04 19:35:09.803, 77 %, 75 %, 14032 MiB, 85, 175.72 W
2026/04/04 19:35:14.804, 12 %, 0 %, 14032 MiB, 84, 133.70 W
2026/04/04 19:35:19.804, 79 %, 77 %, 14032 MiB, 84, 125.32 W
2026/04/04 19:35:24.805, 79 %, 77 %, 14032 MiB, 85, 181.35 W
2026/04/04 19:35:29.806, 80 %, 78 %, 14032 MiB, 85, 167.99 W
2026/04/04 19:35:34.806, 14 %, 0 %, 14032 MiB, 82, 98.64 W
2026/04/04 19:35:39.807, 79 %, 77 %, 14032 MiB, 85, 174.84 W
2026/04/04 19:35:44.807, 80 %, 77 %, 14032 MiB, 85, 169.04 W
2026/04/04 19:35:49.808, 13 %, 0 %, 14032 MiB, 82, 99.10 W
2026/04/04 19:35:54.809, 79 %, 77 %, 14032 MiB, 85, 180.83 W
2026/04/04 19:35:59.809, 80 %, 77 %, 14032 MiB, 85, 170.75 W
2026/04/04 19:36:04.810, 14 %, 0 %, 14032 MiB, 83, 115.97 W
2026/04/04 19:36:09.810, 79 %, 77 %, 14032 MiB, 85, 184.79 W
2026/04/04 19:36:14.811, 80 %, 77 %, 14032 MiB, 85, 172.24 W
2026/04/04 19:36:19.811, 11 %, 0 %, 14032 MiB, 84, 120.74 W
2026/04/04 19:36:24.812, 79 %, 77 %, 14032 MiB, 85, 152.41 W
2026/04/04 19:36:29.813, 80 %, 77 %, 14032 MiB, 85, 174.29 W
2026/04/04 19:36:34.813, 80 %, 77 %, 14032 MiB, 85, 166.20 W
2026/04/04 19:36:39.814, 2 %, 0 %, 14032 MiB, 82, 99.02 W
2026/04/04 19:36:44.814, 79 %, 77 %, 14032 MiB, 86, 183.66 W
2026/04/04 19:36:49.815, 79 %, 77 %, 14032 MiB, 85, 169.34 W
2026/04/04 19:36:54.815, 14 %, 0 %, 14032 MiB, 82, 100.00 W
2026/04/04 19:36:59.816, 80 %, 77 %, 14032 MiB, 86, 185.88 W
2026/04/04 19:37:04.817, 80 %, 77 %, 14032 MiB, 85, 170.53 W
2026/04/04 19:37:09.817, 14 %, 0 %, 14032 MiB, 83, 103.97 W
2026/04/04 19:37:14.818, 79 %, 77 %, 14032 MiB, 85, 182.25 W
2026/04/04 19:37:19.818, 79 %, 77 %, 14032 MiB, 85, 172.09 W
2026/04/04 19:37:24.819, 12 %, 0 %, 14032 MiB, 84, 120.68 W
2026/04/04 19:37:29.819, 79 %, 77 %, 14032 MiB, 85, 181.95 W
2026/04/04 19:37:34.820, 80 %, 78 %, 14032 MiB, 85, 173.81 W
2026/04/04 19:37:39.821, 0 %, 0 %, 14032 MiB, 84, 152.29 W
2026/04/04 19:37:44.821, 16 %, 16 %, 14032 MiB, 82, 99.99 W
2026/04/04 19:37:49.822, 80 %, 78 %, 14032 MiB, 86, 181.91 W
2026/04/04 19:37:54.822, 79 %, 77 %, 14032 MiB, 85, 168.57 W
2026/04/04 19:37:59.823, 14 %, 0 %, 14032 MiB, 82, 99.91 W
2026/04/04 19:38:04.824, 79 %, 77 %, 14032 MiB, 86, 184.53 W
2026/04/04 19:38:09.824, 80 %, 77 %, 14032 MiB, 85, 170.68 W
2026/04/04 19:38:14.825, 13 %, 0 %, 14032 MiB, 83, 105.27 W
2026/04/04 19:38:19.825, 79 %, 77 %, 14032 MiB, 85, 183.78 W
2026/04/04 19:38:24.826, 80 %, 77 %, 14032 MiB, 85, 171.88 W
2026/04/04 19:38:29.826, 0 %, 0 %, 14032 MiB, 84, 117.01 W
2026/04/04 19:38:34.827, 79 %, 77 %, 14032 MiB, 85, 187.99 W
2026/04/04 19:38:39.828, 79 %, 77 %, 14032 MiB, 85, 173.92 W
2026/04/04 19:38:44.828, 3 %, 0 %, 14032 MiB, 84, 150.40 W
2026/04/04 19:38:49.829, 0 %, 0 %, 14032 MiB, 82, 99.61 W
2026/04/04 19:38:54.829, 80 %, 77 %, 14032 MiB, 85, 175.83 W
2026/04/04 19:38:59.830, 79 %, 77 %, 14032 MiB, 85, 168.00 W
2026/04/04 19:39:04.831, 13 %, 0 %, 14032 MiB, 82, 98.56 W
2026/04/04 19:39:09.831, 79 %, 77 %, 14032 MiB, 85, 184.37 W
2026/04/04 19:39:14.832, 80 %, 77 %, 14032 MiB, 85, 170.74 W
2026/04/04 19:39:19.832, 14 %, 0 %, 14032 MiB, 83, 105.74 W
2026/04/04 19:39:24.833, 79 %, 77 %, 14032 MiB, 85, 187.59 W
2026/04/04 19:39:29.833, 79 %, 77 %, 14032 MiB, 85, 171.30 W
2026/04/04 19:39:34.834, 12 %, 0 %, 14032 MiB, 84, 126.02 W
2026/04/04 19:39:39.835, 79 %, 77 %, 14032 MiB, 85, 189.75 W
2026/04/04 19:39:44.835, 80 %, 78 %, 14032 MiB, 85, 173.82 W
2026/04/04 19:39:49.836, 0 %, 0 %, 14032 MiB, 84, 150.88 W
2026/04/04 19:39:54.836, 0 %, 0 %, 14032 MiB, 82, 98.87 W
2026/04/04 19:39:59.837, 79 %, 77 %, 14032 MiB, 85, 179.19 W
2026/04/04 19:40:04.838, 79 %, 77 %, 14032 MiB, 85, 167.49 W
2026/04/04 19:40:09.838, 13 %, 0 %, 14032 MiB, 82, 98.82 W
2026/04/04 19:40:14.839, 80 %, 77 %, 14032 MiB, 85, 175.89 W
2026/04/04 19:40:19.839, 80 %, 78 %, 14032 MiB, 85, 171.61 W
2026/04/04 19:40:24.840, 13 %, 0 %, 14032 MiB, 82, 99.47 W
2026/04/04 19:40:29.841, 79 %, 77 %, 14032 MiB, 85, 192.42 W
2026/04/04 19:40:34.841, 79 %, 77 %, 14032 MiB, 85, 172.34 W
2026/04/04 19:40:39.842, 12 %, 0 %, 14032 MiB, 84, 126.54 W
2026/04/04 19:40:44.842, 79 %, 77 %, 14032 MiB, 85, 189.66 W
2026/04/04 19:40:49.843, 80 %, 78 %, 14032 MiB, 85, 178.99 W
2026/04/04 19:40:54.844, 0 %, 0 %, 14032 MiB, 84, 150.04 W
2026/04/04 19:40:59.844, 0 %, 0 %, 14032 MiB, 82, 98.97 W
