timestamp,gpu_index,power_draw_W
1632804551.021,0,50.87
1632804551.024,1,46.1
1632804551.131,0,50.79
1632804551.135,1,45.94
1632804551.238,0,50.79
1632804551.241,1,45.93
1632804551.344,0,50.83
1632804551.348,1,45.94
1632804551.452,0,50.81
1632804551.458,1,45.85
1632804551.561,0,50.81
1632804551.564,1,45.85
1632804551.667,0,50.81
1632804551.671,1,45.85
1632804551.774,0,50.72
1632804551.778,1,45.86
1632804551.881,0,50.81
1632804551.884,1,45.94
1632804551.987,0,50.83
1632804551.991,1,45.85
1632804552.094,0,50.83
1632804552.097,1,45.85
1632804552.2,0,50.81
1632804552.205,1,45.85
1632804552.309,0,50.72
1632804552.312,1,45.85
1632804552.415,0,50.72
1632804552.418,1,45.86
1632804552.522,0,50.72
1632804552.528,1,45.85
1632804552.634,0,50.72
1632804552.637,1,45.86
1632804552.74,0,50.62
1632804552.744,1,45.86
1632804552.847,0,50.71
1632804552.851,1,45.85
1632804552.955,0,50.62
1632804552.958,1,45.86
1632804553.061,0,50.61
1632804553.065,1,45.85
1632804553.168,0,50.64
1632804553.171,1,45.85
1632804553.276,0,50.64
1632804553.279,1,45.85
1632804553.383,0,50.64
1632804553.386,1,45.86
1632804553.489,0,50.64
1632804553.492,1,45.77
1632804553.596,0,50.52
1632804553.6,1,45.74
1632804553.703,0,34.56
1632804553.706,1,28.6
1632804553.81,0,34.47
1632804553.813,1,28.22
1632804553.918,0,34.37
1632804553.931,1,28.31
1632804554.035,0,34.44
1632804554.038,1,28.2
1632804554.142,0,34.46
1632804554.145,1,28.21
1632804554.248,0,34.37
1632804554.252,1,28.22
1632804554.355,0,34.44
1632804554.359,1,28.21
1632804554.462,0,34.34
1632804554.465,1,28.2
1632804554.569,0,34.34
1632804554.573,1,28.2
1632804554.676,0,34.25
1632804554.679,1,28.01
1632804554.783,0,34.34
1632804554.786,1,28.1
1632804554.889,0,34.34
1632804554.894,1,28.1
1632804554.998,0,34.23
1632804555.002,1,28.1
1632804555.105,0,34.34
1632804555.108,1,28.19
1632804555.211,0,34.25
1632804555.215,1,28.1
1632804555.321,0,34.25
1632804555.324,1,28.01
1632804555.428,0,34.17
1632804555.431,1,28.03
1632804555.535,0,34.24
1632804555.538,1,28.2
