Epoch,Train_Loss_Total,Train_Loss_Data,Train_Loss_Phys,Val_Loss_Total,Val_Loss_Data,Val_Loss_Phys,C0,C1,h0,h1,k01,k10,q0,q1
1,2038.004228595997,0.005508313395389481,4075.9974416261953,1400.5147869248622,0.0038844096174601907,2801.021802637931,135.53414916992188,131.52488708496094,5.055355072021484,5.5879669189453125,0.07715825736522675,0.02795751765370369,14.953876495361328,14.940848350524902
