timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu
2026/03/27 16:24:29.766, 0 %, 0 %, 223 MiB, 54
2026/03/27 16:24:34.770, 0 %, 0 %, 1637 MiB, 54
2026/03/27 16:24:39.771, 87 %, 33 %, 2043 MiB, 60
2026/03/27 16:24:44.771, 86 %, 27 %, 2043 MiB, 62
2026/03/27 16:24:49.772, 74 %, 27 %, 2043 MiB, 65
