filename,t_max,temperature_gpu_0_mean,temperature_gpu_0_std,temperature_gpu_1_mean,temperature_gpu_1_std,temperature_memory_0_mean,temperature_memory_0_std,temperature_memory_1_mean,temperature_memory_1_std
37218928230733-r1457839-n976057_cleaned.parquet,2743.6940002441406,44.33598291612291,2.0868159109969637,42.07312057578993,1.7661448358180998,43.48040495116067,2.3535658797753967,41.22177403408866,2.282111251731266
37218928230733-r1485405-n830961_cleaned.parquet,2743.7265000343323,47.405695648715295,1.9830624469526272,46.81294248667568,1.8312012830622872,47.2887996181688,2.4164329584761104,44.6470845597009,2.47936138120414
37218928230733-r1485405-n685852_cleaned.parquet,2743.709499835968,47.07440476190476,1.9420090896785638,44.12900793650794,1.6177611948980948,46.288650793650795,2.6146351717044007,42.8559126984127,2.1058898298328264
37218928230733-r1485405-n43543_cleaned.parquet,2743.7225000858307,47.72369519418054,1.9207796309809775,46.50471041857137,1.8746144122039203,46.35854831657193,2.2048268629640755,45.880788647294985,2.4113268018233263
37213622041360-r3226521-n830961_cleaned.parquet,20121.875,40.44937909486538,1.0428255723920503,54.390827501554256,2.3671391787749556,35.5372569649243,1.1092281878062238,57.31445909252735,2.700192807785859
37218928230733-r1485405-n851693_cleaned.parquet,2743.7160000801086,45.90224365360858,2.0461478475322106,44.392340493364685,1.8424992366523765,45.3794683776352,2.495546025313319,44.41653050651576,2.2621725846103033
37218928230733-r1682297-n386398_cleaned.parquet,2743.7340002059937,42.99410554632487,1.9789824337607889,41.04363478123269,1.7846083466230742,42.71318933459926,2.540665992957999,39.75176042408418,1.961948588057336
37218928230733-r1485405-n911952_cleaned.parquet,2743.7490000724792,45.2100395256917,1.5103088576797021,41.25387351778656,1.4470422925092423,42.528695652173916,1.8595084641886772,40.75391304347826,2.0725588822792163
37218928230733-r1485405-n976057_cleaned.parquet,2743.7105000019073,44.42615415098078,1.971593647653283,42.374361006538535,1.8450778036653204,41.22821478105806,2.071239659563203,42.45044580939172,2.3822577269912415
37218928230733-r1682297-n43543_cleaned.parquet,2743.68199968338,46.39452815226011,1.9033972279521327,43.73291038858049,1.6294467551177962,47.914393338620144,2.5973276796931306,41.14056304520222,1.9992931064163992
37218928230733-r1682297-n685852_cleaned.parquet,2743.6754999160767,47.62854311199207,1.9065489751336477,43.853359762140734,1.7052066886280686,48.25514370664024,2.4262830897206973,42.67076313181368,2.0348483156456743
37218928230733-r1682297-n911952_cleaned.parquet,2743.68950009346,45.86229702970297,2.2053496643741606,42.60906930693069,1.6870264329937874,44.3059801980198,2.60815779967551,42.11421782178218,2.2287728118275445
37218928230733-r1682297-n830961_cleaned.parquet,2743.742000102997,47.3405931968479,1.947590252089211,44.53447115194234,1.7977188986723807,46.580247891339646,2.253063701235808,43.464420068902704,2.3382852842045305
37218928230733-r1682297-n851693_cleaned.parquet,2743.722499847412,56.20844253832102,2.9722842754755185,52.86339448812644,2.6452940475562285,56.149432134064014,3.610260579166884,52.22440632197601,3.1888700841997117
37218928230733-r2100214-n851693_cleaned.parquet,2743.7084999084473,45.40183478982957,2.3286633508626906,42.60931630353118,2.0777558004633425,44.02684961841117,2.8917705037225434,42.30693186761042,2.5622709297510524
37218928230733-r1682297-n976057_cleaned.parquet,2743.6855001449585,45.271537666056794,2.008802992229413,41.45457799697717,1.7081245138865184,45.10595815766447,2.6316324475215325,42.04072866120436,2.413486940029797
37218928230733-r2582019-n386398_cleaned.parquet,2743.771999835968,43.81060726177263,2.0314165620016844,42.12783415252893,1.6431898045873934,44.1469795465356,2.488559463937206,39.72740605676233,2.397875437556903
37218928230733-r2100214-n911952_cleaned.parquet,2743.7379999160767,41.94599109131403,2.304148040905394,40.01268692332167,1.911194619025432,39.2489261851734,2.5047778470910425,38.41771396754693,2.056105132812988
37218928230733-r2100214-n976057_cleaned.parquet,2743.6799998283386,47.541828254847644,2.115162453819556,44.15081123862287,1.776772876767844,46.10617332805698,2.460790202963558,43.597981796596756,2.407026145540234
37218928230733-r2652301-n386398_cleaned.parquet,2743.731999874115,42.640945194598885,1.8824713911871522,39.95671167593328,1.6730306521636253,42.248332009531374,2.336926363411453,41.539197776012706,2.4226245368881276
37218928230733-r2582019-n851693_cleaned.parquet,2743.6820001602173,48.02918519695044,2.152576158804897,42.33950127064803,1.7953429558469585,45.70568614993647,2.4753122910985614,42.667884371029224,2.388740023033232
37218928230733-r2582019-n911952_cleaned.parquet,2743.7300000190735,43.512101558174486,1.862038119109794,41.516056315747846,1.7473501069094672,42.24938701257613,2.535017679056719,41.6494502886973,2.1745715018119087
37218928230733-r2582019-n976057_cleaned.parquet,2743.7044999599457,46.43373350766671,2.026284599197845,44.062324180831254,1.7773812427503248,45.47434525932089,2.701291970283372,43.518483299655294,2.1627014173446293
37218928230733-r2652301-n43543_cleaned.parquet,2743.7415001392365,46.85999841671944,1.9334186518109608,45.50514566181127,1.881302689248171,46.67522957568081,2.5295956986179773,43.51005383153895,2.2503650966001594
37218928230733-r2652301-n830961_cleaned.parquet,2743.759000301361,47.24757416135292,1.9507502976027533,45.375143570042376,1.6977143000061714,46.14871876113906,2.157334890848129,44.25026733732029,2.062681807244775
37218928230733-r2652301-n911952_cleaned.parquet,2743.7119998931885,46.22209040218294,1.8853555060147085,42.4262664610274,1.5465345498886447,46.23106734685807,2.5255545428919906,41.829596235219675,2.3981650339867264
