timestamp,gpu_index,power_draw_W
1624981826.129,0,25.41
1624981826.133,1,25.54
1624981826.236,0,25.31
1624981826.239,1,25.34
1624981826.342,0,25.22
1624981826.352,1,25.32
1624981826.456,0,25.44
1624981826.459,1,25.37
1624981826.562,0,25.14
1624981826.572,1,25.55
1624981826.676,0,25.44
1624981826.68,1,25.47
1624981826.783,0,25.31
1624981826.793,1,25.42
1624981826.896,0,25.39
1624981826.899,1,25.42
1624981827.002,0,25.35
1624981827.005,1,25.37
1624981827.117,0,25.35
1624981827.12,1,25.47
1624981827.223,0,25.33
1624981827.226,1,25.32
1624981827.337,0,25.4
1624981827.34,1,25.42
1624981827.443,0,25.38
1624981827.446,1,25.58
1624981827.558,0,25.36
1624981827.561,1,25.39
1624981827.664,0,25.33
1624981827.667,1,25.42
1624981827.779,0,25.4
1624981827.782,1,25.42
1624981827.885,0,25.26
1624981827.888,1,25.46
1624981827.999,0,25.28
1624981828.002,1,25.41
1624981828.105,0,25.28
1624981828.108,1,25.3
1624981828.22,0,25.4
1624981828.223,1,25.43
1624981828.326,0,25.45
1624981828.329,1,25.36
1624981828.44,0,25.38
1624981828.443,1,25.5
1624981828.546,0,25.29
1624981828.549,1,25.51
1624981828.661,0,25.4
1624981828.664,1,25.33
1624981828.767,0,25.43
1624981828.77,1,25.55
1624981828.882,0,25.4
1624981828.885,1,25.52
1624981828.988,0,25.28
1624981828.991,1,25.42
1624981829.102,0,25.41
1624981829.105,1,25.43
1624981829.208,0,25.33
1624981829.211,1,25.37
1624981829.323,0,25.4
1624981829.326,1,25.42
1624981829.429,0,25.3
1624981829.432,1,25.55
1624981829.544,0,25.4
1624981829.547,1,25.42
1624981829.65,0,25.34
1624981829.653,1,25.57
1624981829.764,0,25.4
1624981829.767,1,25.52
1624981829.87,0,25.31
1624981829.873,1,25.45
1624981829.985,0,25.38
1624981829.988,1,25.49
1624981830.091,0,25.34
1624981830.094,1,25.47
1624981830.206,0,25.41
1624981830.209,1,25.42
1624981830.312,0,25.33
1624981830.315,1,25.47
1624981830.426,0,25.26
1624981830.43,1,25.48
1624981830.533,0,25.34
1624981830.536,1,25.47
1624981830.647,0,25.38
1624981830.65,1,25.41
1624981830.753,0,25.31
1624981830.756,1,25.34
1624981830.868,0,25.42
1624981830.871,1,25.45
1624981830.974,0,25.33
1624981830.977,1,25.34
1624981831.089,0,25.36
1624981831.092,1,25.47
1624981831.195,0,25.33
1624981831.198,1,25.47
1624981831.309,0,25.36
1624981831.312,1,25.49
1624981831.415,0,25.35
1624981831.418,1,25.48
1624981831.529,0,25.38
1624981831.533,1,25.39
1624981831.636,0,25.26
1624981831.639,1,25.49
1624981831.75,0,25.45
1624981831.753,1,25.48
1624981831.856,0,25.35
1624981831.859,1,25.47
1624981831.971,0,25.38
1624981831.974,1,25.51
1624981832.077,0,25.36
1624981832.08,1,25.39
1624981832.192,0,25.26
1624981832.195,1,25.39
1624981832.298,0,25.26
1624981832.301,1,25.48
1624981832.412,0,25.4
1624981832.415,1,25.52
1624981832.518,0,25.36
1624981832.521,1,25.58
1624981832.632,0,25.37
1624981832.635,1,25.49
1624981832.738,0,25.43
1624981832.741,1,25.36
1624981832.853,0,25.28
1624981832.856,1,25.41
1624981832.96,0,25.34
1624981832.963,1,25.37
1624981833.073,0,25.35
1624981833.078,1,25.38
1624981833.181,0,25.22
1624981833.184,1,25.44
1624981833.294,0,25.38
1624981833.299,1,25.5
1624981833.402,0,25.44
1624981833.405,1,25.49
1624981833.515,0,25.33
1624981833.521,1,25.45
1624981833.624,0,25.32
1624981833.627,1,25.36
1624981833.735,0,25.32
1624981833.744,1,25.39
1624981833.856,0,25.36
1624981833.864,1,25.49
1624981833.976,0,25.39
1624981833.985,1,25.42
1624981834.096,0,25.45
1624981834.106,1,25.37
1624981834.217,0,25.36
1624981834.22,1,25.49
1624981834.323,0,25.38
1624981834.329,1,25.39
1624981834.438,0,25.29
1624981834.441,1,25.33
1624981834.544,0,25.36
1624981834.553,1,25.49
1624981834.658,0,25.37
