timestamp,gpu_index,power_draw_W
1624981826.281,0,27.84
1624981826.284,1,43.35
1624981826.387,0,27.82
1624981826.39,1,43.32
1624981826.493,0,27.82
1624981826.501,1,43.22
1624981826.606,0,27.84
1624981826.609,1,43.35
1624981826.713,0,27.85
1624981826.716,1,43.27
1624981826.819,0,27.85
1624981826.823,1,43.38
1624981826.926,0,27.85
1624981826.929,1,43.37
1624981827.034,0,27.85
1624981827.037,1,43.27
1624981827.14,0,27.84
1624981827.146,1,43.36
1624981827.249,0,27.85
1624981827.252,1,43.28
1624981827.355,0,27.85
1624981827.358,1,43.38
1624981827.461,0,27.85
1624981827.468,1,43.28
1624981827.571,0,27.76
1624981827.574,1,43.38
1624981827.677,0,27.85
1624981827.68,1,43.38
1624981827.783,0,27.85
1624981827.791,1,43.38
1624981827.895,0,27.85
1624981827.898,1,43.38
1624981828.001,0,27.76
1624981828.004,1,43.38
1624981828.109,0,27.85
1624981828.114,1,43.38
1624981828.217,0,27.85
1624981828.22,1,43.28
1624981828.323,0,27.85
1624981828.326,1,43.28
1624981828.429,0,27.85
1624981828.436,1,43.38
1624981828.539,0,27.86
1624981828.542,1,43.28
1624981828.645,0,27.85
1624981828.648,1,43.38
1624981828.751,0,27.85
1624981828.76,1,43.28
1624981828.863,0,27.85
1624981828.866,1,43.28
1624981828.969,0,27.85
1624981828.972,1,43.38
1624981829.078,0,27.85
1624981829.083,1,43.28
1624981829.186,0,27.85
1624981829.189,1,43.38
1624981829.292,0,27.85
1624981829.295,1,43.28
1624981829.398,0,27.75
1624981829.405,1,43.37
1624981829.51,0,27.76
1624981829.513,1,43.38
1624981829.619,0,27.95
1624981829.628,1,43.38
1624981829.731,0,27.85
1624981829.734,1,43.28
1624981829.839,0,27.85
1624981829.842,1,43.28
1624981829.945,0,27.86
1624981829.951,1,43.38
1624981830.053,0,27.85
1624981830.056,1,43.28
1624981830.16,0,27.86
1624981830.163,1,43.38
1624981830.266,0,27.85
1624981830.275,1,43.38
1624981830.381,0,27.76
1624981830.384,1,43.28
1624981830.486,0,27.86
1624981830.49,1,43.38
1624981830.592,0,27.85
1624981830.598,1,43.38
1624981830.701,0,27.85
1624981830.704,1,43.38
1624981830.807,0,27.76
1624981830.81,1,43.28
1624981830.913,0,27.84
1624981830.921,1,43.35
1624981831.024,0,27.85
1624981831.028,1,43.28
1624981831.131,0,27.84
1624981831.134,1,43.35
1624981831.237,0,27.85
1624981831.244,1,43.38
1624981831.347,0,27.76
1624981831.35,1,43.38
1624981831.453,0,27.86
1624981831.456,1,43.38
1624981831.559,0,27.85
1624981831.567,1,43.38
1624981831.67,0,27.85
1624981831.673,1,43.38
1624981831.776,0,27.76
1624981831.779,1,43.38
1624981831.884,0,27.85
1624981831.891,1,43.38
1624981831.994,0,27.84
1624981831.997,1,43.35
1624981832.1,0,27.84
1624981832.103,1,43.35
1624981832.206,0,27.85
1624981832.213,1,43.38
1624981832.316,0,27.84
1624981832.319,1,43.35
1624981832.425,0,27.76
1624981832.428,1,43.38
1624981832.53,0,27.76
1624981832.536,1,43.38
1624981832.639,0,27.84
1624981832.642,1,43.25
1624981832.745,0,27.84
1624981832.748,1,43.36
1624981832.851,0,27.85
1624981832.859,1,43.28
1624981832.965,0,27.85
1624981832.969,1,43.37
1624981833.071,0,27.86
1624981833.075,1,43.28
1624981833.177,0,27.86
1624981833.183,1,43.38
1624981833.286,0,27.85
1624981833.289,1,43.38
1624981833.392,0,27.85
1624981833.395,1,43.38
1624981833.498,0,27.85
1624981833.506,1,43.38
1624981833.609,0,27.85
1624981833.612,1,43.38
1624981833.715,0,27.85
1624981833.718,1,43.38
1624981833.821,0,27.85
1624981833.828,1,43.37
1624981833.931,0,27.85
1624981833.934,1,43.28
1624981834.037,0,27.84
1624981834.04,1,43.35
1624981834.143,0,27.93
1624981834.151,1,43.35
1624981834.254,0,27.86
1624981834.257,1,43.28
1624981834.36,0,27.87
1624981834.363,1,43.39
1624981834.468,0,27.84
1624981834.475,1,43.35
1624981834.578,0,27.76
1624981834.581,1,43.38
1624981834.684,0,27.84
1624981834.687,1,43.36
1624981834.79,0,27.84
1624981834.796,1,43.35
1624981834.899,0,27.85
1624981834.902,1,43.27
1624981835.005,0,27.85
1624981835.008,1,43.28
1624981835.111,0,27.86
1624981835.118,1,43.38
1624981835.221,0,27.76
1624981835.224,1,43.38
1624981835.33,0,27.85
1624981835.339,1,43.38
1624981835.442,0,27.86
1624981835.445,1,43.28
1624981835.55,0,27.85
1624981835.559,1,43.38
1624981835.662,0,27.86
1624981835.665,1,43.38
1624981835.771,0,27.85
1624981835.779,1,43.28
1624981835.882,0,27.86
1624981835.885,1,43.38
1624981835.991,0,27.86
1624981836.0,1,43.38
1624981836.103,0,27.86
1624981836.106,1,43.28
1624981836.212,0,27.85
1624981836.22,1,43.36
1624981836.323,0,27.84
1624981836.326,1,43.36
1624981836.432,0,27.75
1624981836.441,1,43.35
1624981836.544,0,27.84
1624981836.547,1,43.35
1624981836.653,0,27.85
1624981836.662,1,43.37
1624981836.765,0,27.94
1624981836.768,1,43.37
1624981836.873,0,27.85
1624981836.882,1,43.38
1624981836.985,0,27.85
1624981836.988,1,43.37
1624981837.094,0,27.85
1624981837.103,1,43.38
1624981837.206,0,27.85
1624981837.209,1,43.38
1624981837.314,0,27.84
1624981837.323,1,43.35
1624981837.426,0,27.85
1624981837.429,1,43.36
1624981837.535,0,27.84
1624981837.544,1,43.35
1624981837.647,0,27.85
1624981837.65,1,43.35
1624981837.755,0,27.84
1624981837.764,1,43.35
1624981837.867,0,27.84
1624981837.87,1,43.35
1624981837.976,0,27.85
1624981837.979,1,43.36
1624981838.081,0,27.84
1624981838.085,1,43.35
1624981838.19,0,27.74
1624981838.192,1,43.35
1624981838.296,0,27.84
1624981838.299,1,43.35
1624981838.402,0,27.85
1624981838.407,1,43.38
1624981838.509,0,27.86
1624981838.512,1,43.38
1624981838.617,0,27.86
1624981838.62,1,43.38
1624981838.723,0,27.86
1624981838.727,1,43.38
1624981838.83,0,27.86
1624981838.833,1,43.38
1624981838.938,0,27.86
1624981838.941,1,43.39
1624981839.043,0,27.76
1624981839.048,1,43.38
1624981839.15,0,27.86
1624981839.153,1,43.38
1624981839.258,0,27.86
1624981839.261,1,43.38
1624981839.364,0,27.86
1624981839.369,1,43.38
1624981839.471,0,27.87
1624981839.474,1,43.38
1624981839.579,0,27.86
1624981839.582,1,43.28
1624981839.685,0,27.86
1624981839.69,1,43.38
1624981839.792,0,27.86
1624981839.795,1,43.28
1624981839.899,0,27.85
1624981839.902,1,43.38
1624981840.005,0,27.86
1624981840.01,1,43.38
1624981840.113,0,27.86
1624981840.116,1,43.38
1624981840.22,0,27.87
1624981840.223,1,43.38
1624981840.327,0,27.85
1624981840.331,1,43.38
1624981840.434,0,27.87
1624981840.437,1,43.4
1624981840.541,0,27.85
1624981840.544,1,43.38
1624981840.647,0,27.86
1624981840.652,1,43.28
1624981840.755,0,27.85
1624981840.758,1,43.38
1624981840.862,0,27.85
1624981840.865,1,43.38
1624981840.967,0,27.76
1624981840.973,1,43.38
1624981841.076,0,27.85
1624981841.079,1,43.28
1624981841.182,0,27.85
1624981841.185,1,43.28
1624981841.288,0,27.86
