timestamp,gpu_index,power_draw_W
1621598884.842,0,37.73
1621598884.945,0,37.68
1621598885.05,0,37.2
1621598885.153,0,37.61
1621598885.256,0,37.53
1621598885.359,0,37.37
1621598885.462,0,37.39
1621598885.568,0,37.5
1621598885.671,0,37.43
1621598885.774,0,37.45
1621598885.877,0,37.34
1621598885.981,0,37.38
1621598886.084,0,37.29
1621598886.19,0,37.47
1621598886.293,0,37.43
1621598886.396,0,37.3
1621598886.499,0,37.34
1621598886.603,0,37.22
1621598886.705,0,37.13
1621598886.811,0,37.2
1621598886.914,0,37.24
1621598887.017,0,37.26
1621598887.12,0,37.03
1621598887.223,0,37.21
1621598887.326,0,29.96
1621598887.429,0,29.88
1621598887.532,0,29.54
1621598887.635,0,29.58
1621598887.738,0,29.73
1621598887.842,0,29.63
1621598887.945,0,29.26
1621598888.048,0,29.48
1621598888.151,0,29.44
1621598888.254,0,29.53
1621598888.357,0,29.38
1621598888.46,0,29.48
1621598888.564,0,29.35
1621598888.668,0,29.36
1621598888.785,0,43.35
1621598888.888,0,43.56
1621598888.991,0,43.77
1621598889.094,0,43.61
1621598889.197,0,43.64
1621598889.301,0,43.73
1621598889.406,0,43.62
1621598889.509,0,43.55
1621598889.612,0,43.62
1621598889.714,0,43.51
1621598889.817,0,43.34
1621598889.92,0,43.56
1621598890.027,0,43.63
1621598890.13,0,43.54
1621598890.233,0,43.64
1621598890.336,0,43.63
1621598890.438,0,43.86
1621598890.541,0,43.53
1621598890.644,0,43.43
1621598890.749,0,43.56
1621598890.863,0,43.67
1621598890.977,0,43.46
1621598891.082,0,43.33
1621598891.185,0,43.9
1621598891.29,0,43.45
1621598891.393,0,43.49
1621598891.496,0,43.57
1621598891.598,0,43.51
1621598891.702,0,43.38
1621598891.805,0,43.39
1621598891.908,0,43.54
1621598892.012,0,43.46
1621598892.115,0,43.25
1621598892.218,0,43.42
1621598892.321,0,43.22
1621598892.427,0,43.52
1621598892.533,0,43.42
1621598892.636,0,43.5
1621598892.739,0,43.58
1621598892.841,0,43.24
1621598892.944,0,43.26
1621598893.048,0,43.4
1621598893.154,0,43.32
1621598893.257,0,43.38
1621598893.36,0,43.4
1621598893.462,0,43.31
1621598893.565,0,43.33
1621598893.668,0,42.52
1621598893.771,0,42.19
1621598893.874,0,42.82
1621598893.98,0,42.83
1621598894.083,0,42.86
1621598894.186,0,42.76
1621598894.29,0,42.68
1621598894.393,0,42.64
1621598894.496,0,42.86
1621598894.6,0,42.84
1621598894.703,0,42.81
1621598894.806,0,42.89
1621598894.909,0,42.77
1621598895.012,0,42.7
1621598895.115,0,42.7
1621598895.222,0,42.85
1621598895.325,0,42.92
1621598895.428,0,42.81
1621598895.531,0,46.13
1621598895.634,0,42.67
1621598895.747,0,42.59
1621598895.858,0,42.63
1621598895.963,0,42.78
1621598896.066,0,42.75
1621598896.171,0,42.87
1621598896.276,0,42.71
1621598896.378,0,42.88
1621598896.486,0,42.69
1621598896.589,0,42.83
1621598896.692,0,42.67
1621598896.797,0,42.9
1621598896.9,0,42.88
1621598897.006,0,42.78
1621598897.109,0,42.84
1621598897.212,0,42.51
1621598897.315,0,42.72
1621598897.419,0,57.02
1621598897.522,0,42.85
1621598897.627,0,178.12
1621598897.73,0,178.16
1621598897.833,0,182.21
1621598897.936,0,188.11
1621598898.039,0,188.52
1621598898.144,0,187.77
1621598898.247,0,188.49
1621598898.35,0,232.21
1621598898.454,0,233.01
1621598898.557,0,227.61
1621598898.66,0,228.42
1621598898.767,0,233.84
1621598898.87,0,232.52
1621598898.973,0,241.19
1621598899.076,0,240.21
1621598899.18,0,238.15
1621598899.283,0,241.13
1621598899.393,0,239.74
1621598899.496,0,240.81
1621598899.599,0,258.91
1621598899.702,0,217.87
1621598899.805,0,210.98
1621598899.908,0,179.48
1621598900.016,0,214.52
1621598900.125,0,170.06
1621598900.228,0,167.52
1621598900.331,0,171.31
1621598900.437,0,152.69
1621598900.54,0,151.37
1621598900.645,0,218.25
1621598900.748,0,217.04
1621598900.851,0,209.32
1621598900.954,0,214.9
1621598901.056,0,215.59
1621598901.163,0,187.71
1621598901.266,0,198.82
1621598901.369,0,206.41
1621598901.472,0,218.58
1621598901.575,0,226.82
1621598901.678,0,229.3
1621598901.781,0,200.9
1621598901.884,0,221.07
1621598901.987,0,177.43
1621598902.09,0,143.12
1621598902.193,0,185.38
1621598902.299,0,185.86
1621598902.402,0,250.52
1621598902.505,0,250.93
1621598902.608,0,218.18
1621598902.711,0,196.62
1621598902.814,0,191.3
1621598902.917,0,173.27
1621598903.021,0,230.61
1621598903.124,0,263.2
1621598903.227,0,176.2
1621598903.333,0,139.16
1621598903.435,0,220.88
1621598903.538,0,173.98
1621598903.641,0,252.18
