timestamp,gpu_index,power_draw_W
1623080182.296,0,51.45
1623080182.299,1,53.4
1623080182.402,0,51.41
1623080182.405,1,53.25
1623080182.508,0,51.46
1623080182.514,1,53.23
1623080182.617,0,51.38
1623080182.619,1,53.43
1623080182.722,0,51.38
1623080182.725,1,53.23
1623080182.828,0,51.35
1623080182.831,1,53.3
1623080182.934,0,51.38
1623080182.937,1,53.24
1623080183.041,0,51.44
1623080183.044,1,53.2
1623080183.147,0,51.34
1623080183.15,1,53.29
1623080183.253,0,51.35
1623080183.255,1,53.3
1623080183.358,0,51.35
1623080183.361,1,53.3
1623080183.464,0,51.35
1623080183.467,1,53.3
1623080183.57,0,51.34
1623080183.576,1,53.29
1623080183.679,0,51.35
1623080183.682,1,53.29
1623080183.786,0,51.34
1623080183.789,1,53.19
1623080183.892,0,51.25
1623080183.896,1,53.19
1623080183.999,0,51.24
1623080184.002,1,53.07
1623080184.105,0,51.24
1623080184.108,1,53.17
1623080184.211,0,51.19
1623080184.214,1,53.23
1623080184.317,0,51.29
1623080184.32,1,53.14
1623080184.425,0,51.3
1623080184.428,1,53.05
1623080184.531,0,51.21
1623080184.534,1,53.15
1623080184.637,0,51.2
1623080184.64,1,53.15
1623080184.746,0,51.19
1623080184.749,1,53.15
1623080184.852,0,51.22
1623080184.855,1,53.05
1623080184.958,0,51.21
1623080184.961,1,53.15
1623080185.067,0,51.19
1623080185.07,1,53.05
1623080185.173,0,51.16
1623080185.175,1,53.01
1623080185.278,0,51.19
1623080185.282,1,53.03
1623080185.389,0,51.19
1623080185.392,1,53.04
1623080185.494,0,51.15
1623080185.497,1,53.1
1623080185.6,0,51.19
1623080185.603,1,53.02
1623080185.708,0,51.19
1623080185.711,1,53.03
1623080185.814,0,51.15
1623080185.817,1,53.01
1623080185.92,0,51.18
1623080185.943,1,52.94
1623080186.084,0,51.22
1623080186.087,1,53.07
1623080186.192,0,51.12
1623080186.194,1,53.07
1623080186.297,0,51.12
1623080186.3,1,53.07
1623080186.403,0,51.12
1623080186.406,1,52.97
1623080186.511,0,51.22
1623080186.513,1,52.97
1623080186.616,0,51.08
1623080186.619,1,52.93
1623080186.722,0,51.11
1623080186.725,1,52.97
1623080186.831,0,51.14
1623080186.834,1,53.08
1623080186.936,0,51.12
1623080186.939,1,52.97
1623080187.042,0,51.12
1623080187.045,1,52.97
1623080187.148,0,51.12
1623080187.152,1,52.97
1623080187.255,0,51.04
1623080187.258,1,52.98
1623080187.361,0,51.08
1623080187.366,1,52.94
1623080187.469,0,51.01
1623080187.472,1,52.95
1623080187.575,0,50.98
1623080187.578,1,52.84
1623080187.681,0,51.03
1623080187.683,1,52.97
1623080187.786,0,50.93
1623080187.789,1,52.88
1623080187.895,0,51.03
1623080187.898,1,52.88
1623080188.001,0,51.04
1623080188.004,1,52.88
1623080188.107,0,50.93
1623080188.109,1,52.78
1623080188.214,0,50.85
1623080188.217,1,52.88
1623080188.32,0,50.93
1623080188.323,1,52.88
1623080188.426,0,50.93
1623080188.429,1,52.88
1623080188.532,0,50.94
1623080188.534,1,52.88
1623080188.637,0,50.93
1623080188.64,1,52.88
1623080188.743,0,50.93
1623080188.749,1,52.78
1623080188.852,0,50.83
1623080188.855,1,52.88
1623080188.959,0,50.83
1623080188.962,1,52.88
1623080189.064,0,50.83
1623080189.07,1,52.88
1623080189.175,0,50.89
1623080189.178,1,52.84
