timestamp,gpu_index,power_draw_W
1623474847.725,0,43.7
1623474847.831,0,43.7
1623474847.934,0,43.61
1623474848.037,0,43.61
1623474848.143,0,43.61
1623474848.246,0,43.61
1623474848.349,0,43.62
1623474848.452,0,43.61
1623474848.555,0,43.61
1623474848.658,0,43.61
1623474848.765,0,43.62
1623474848.868,0,43.61
1623474848.971,0,43.62
1623474849.075,0,43.64
1623474849.178,0,43.62
1623474849.281,0,43.62
1623474849.385,0,43.64
1623474849.488,0,43.63
1623474849.591,0,43.64
1623474849.697,0,43.64
1623474849.8,0,43.62
1623474849.903,0,43.63
1623474850.006,0,43.62
1623474850.109,0,43.64
1623474850.212,0,43.64
1623474850.315,0,43.64
1623474850.424,0,43.63
1623474850.527,0,43.63
1623474850.63,0,43.64
1623474850.733,0,43.63
1623474850.836,0,43.64
1623474850.939,0,43.62
1623474851.045,0,43.61
1623474851.147,0,43.61
1623474851.25,0,43.8
1623474851.354,0,43.6
1623474851.457,0,43.8
1623474851.56,0,43.6
1623474851.663,0,43.9
1623474851.766,0,43.56
1623474851.871,0,43.59
1623474851.974,0,43.59
1623474852.077,0,43.59
1623474852.18,0,43.6
1623474852.283,0,43.59
1623474852.388,0,43.59
1623474852.491,0,43.6
1623474852.594,0,43.6
1623474852.697,0,43.6
1623474852.8,0,43.6
1623474852.903,0,43.6
1623474853.006,0,43.69
1623474853.11,0,43.6
1623474853.213,0,43.6
1623474853.316,0,43.6
1623474853.419,0,43.6
1623474853.521,0,43.61
1623474853.626,0,43.6
1623474853.732,0,43.6
1623474853.835,0,43.6
1623474853.937,0,43.6
1623474854.04,0,43.6
1623474854.143,0,43.6
1623474854.246,0,43.6
1623474854.349,0,43.6
1623474854.453,0,43.6
1623474854.556,0,43.61
1623474854.66,0,43.6
1623474854.763,0,43.6
1623474854.866,0,43.7
1623474854.969,0,43.6
1623474855.074,0,43.6
1623474855.177,0,43.6
1623474855.28,0,43.59
1623474855.383,0,43.6
1623474855.486,0,43.6
1623474855.589,0,43.6
1623474855.692,0,43.6
1623474855.796,0,43.7
1623474855.899,0,43.6
1623474856.001,0,43.6
1623474856.104,0,43.6
1623474856.207,0,43.6
1623474856.31,0,43.6
1623474856.413,0,43.7
1623474856.517,0,43.6
1623474856.62,0,43.6
1623474856.724,0,43.6
1623474856.827,0,43.7
1623474856.932,0,43.59
1623474857.035,0,43.6
1623474857.139,0,43.6
1623474857.242,0,43.69
1623474857.345,0,43.7
1623474857.448,0,43.6
1623474857.551,0,43.59
1623474857.655,0,43.6
1623474857.76,0,43.6
1623474857.863,0,43.6
1623474857.966,0,43.6
1623474858.069,0,43.7
1623474858.172,0,43.6
1623474858.275,0,43.59
1623474858.381,0,43.59
1623474858.484,0,43.6
1623474858.587,0,43.59
1623474858.69,0,43.6
1623474858.793,0,43.69
1623474858.897,0,43.59
1623474859.003,0,43.59
1623474859.106,0,43.61
1623474859.209,0,43.59
1623474859.312,0,43.59
1623474859.415,0,43.6
1623474859.518,0,43.59
1623474859.624,0,43.59
1623474859.727,0,43.59
1623474859.83,0,43.59
1623474859.933,0,43.6
1623474860.037,0,43.6
1623474860.14,0,43.59
1623474860.245,0,43.59
1623474860.348,0,43.59
1623474860.451,0,43.59
1623474860.554,0,43.59
1623474860.657,0,43.6
1623474860.761,0,43.6
1623474860.867,0,43.59
1623474860.97,0,43.6
1623474861.073,0,43.59
1623474861.176,0,43.6
1623474861.279,0,43.6
1623474861.382,0,43.6
1623474861.488,0,43.6
1623474861.591,0,43.6
1623474861.694,0,43.59
1623474861.797,0,43.59
1623474861.901,0,43.59
1623474862.004,0,43.59
1623474862.109,0,43.59
1623474862.213,0,43.78
1623474862.316,0,43.77
1623474862.419,0,43.76
1623474862.522,0,43.77
1623474862.625,0,43.76
1623474862.731,0,43.85
1623474862.834,0,43.66
1623474862.937,0,43.76
1623474863.04,0,43.76
1623474863.144,0,43.77
1623474863.247,0,43.85
1623474863.352,0,43.66
1623474863.456,0,43.77
1623474863.559,0,43.66
1623474863.662,0,43.77
1623474863.765,0,43.77
1623474863.868,0,43.67
1623474863.971,0,43.77
1623474864.075,0,43.67
1623474864.177,0,43.67
1623474864.28,0,43.66
1623474864.383,0,43.87
1623474864.486,0,43.66
1623474864.589,0,43.66
1623474864.696,0,43.77
1623474864.799,0,43.76
1623474864.902,0,43.76
1623474865.005,0,43.66
1623474865.108,0,43.66
1623474865.211,0,43.78
1623474865.317,0,43.67
1623474865.42,0,43.67
1623474865.523,0,43.58
1623474865.626,0,43.67
1623474865.729,0,43.66
1623474865.832,0,43.66
1623474865.938,0,43.77
1623474866.041,0,43.67
1623474866.144,0,43.67
1623474866.247,0,43.67
1623474866.352,0,43.69
1623474866.455,0,43.69
1623474866.56,0,43.69
1623474866.663,0,43.69
1623474866.766,0,43.7
1623474866.869,0,43.7
1623474866.972,0,43.7
1623474867.075,0,43.69
1623474867.181,0,43.69
1623474867.284,0,43.7
1623474867.387,0,43.69
1623474867.49,0,43.7
1623474867.593,0,43.69
1623474867.696,0,43.59
1623474867.802,0,43.7
1623474867.905,0,43.7
1623474868.008,0,43.7
1623474868.111,0,43.6
1623474868.214,0,43.7
1623474868.317,0,43.71
1623474868.423,0,44.08
1623474868.526,0,43.69
1623474868.63,0,43.69
1623474868.733,0,43.69
1623474868.836,0,43.7
1623474868.939,0,43.69
1623474869.045,0,43.69
1623474869.148,0,43.69
1623474869.251,0,43.69
1623474869.355,0,43.78
1623474869.458,0,43.69
1623474869.561,0,43.69
1623474869.666,0,43.69
1623474869.769,0,43.69
1623474869.872,0,43.69
1623474869.976,0,43.78
1623474870.079,0,43.69
1623474870.182,0,43.69
1623474870.288,0,43.69
1623474870.391,0,43.69
1623474870.494,0,43.69
1623474870.597,0,43.69
1623474870.7,0,43.69
1623474870.803,0,43.69
1623474870.909,0,43.69
1623474871.012,0,43.69
1623474871.115,0,43.69
1623474871.219,0,43.69
1623474871.322,0,43.69
1623474871.425,0,43.69
1623474871.531,0,43.69
1623474871.634,0,43.69
1623474871.737,0,43.69
1623474871.84,0,43.69
1623474871.943,0,43.69
1623474872.046,0,43.69
1623474872.152,0,43.69
1623474872.255,0,43.78
1623474872.359,0,43.78
1623474872.463,0,43.69
1623474872.566,0,43.9
1623474872.669,0,43.78
1623474872.774,0,43.81
1623474872.877,0,43.78
1623474872.98,0,43.8
1623474873.083,0,43.8
1623474873.186,0,43.7
1623474873.289,0,43.71
1623474873.395,0,43.79
1623474873.498,0,43.69
1623474873.601,0,43.79
1623474873.704,0,43.78
1623474873.808,0,43.7
1623474873.911,0,43.78
1623474874.017,0,43.79
1623474874.12,0,43.69
1623474874.223,0,43.69
1623474874.326,0,43.77
1623474874.429,0,43.78
1623474874.532,0,43.78
1623474874.638,0,43.8
1623474874.741,0,43.72
1623474874.844,0,43.78
1623474874.947,0,43.78
1623474875.05,0,43.78
1623474875.153,0,43.7
1623474875.259,0,43.72
1623474875.362,0,43.78
1623474875.465,0,43.76
1623474875.57,0,43.78
1623474875.673,0,43.69
1623474875.776,0,43.69
1623474875.881,0,43.78
1623474875.984,0,43.78
1623474876.087,0,43.8
1623474876.19,0,43.69
1623474876.293,0,43.78
1623474876.396,0,43.78
1623474876.502,0,43.69
1623474876.605,0,43.78
1623474876.708,0,43.69
1623474876.811,0,43.78
1623474876.914,0,43.69
1623474877.017,0,43.9
1623474877.123,0,43.69
1623474877.227,0,43.78
1623474877.33,0,43.78
1623474877.433,0,43.69
1623474877.536,0,43.72
1623474877.639,0,43.88
1623474877.745,0,43.78
1623474877.848,0,43.78
1623474877.951,0,43.69
1623474878.054,0,43.78
1623474878.157,0,43.72
1623474878.26,0,43.88
1623474878.366,0,44.2
1623474878.469,0,43.81
1623474878.573,0,43.87
1623474878.676,0,43.72
1623474878.779,0,43.81
1623474878.882,0,43.84
1623474878.987,0,43.88
1623474879.09,0,43.88
1623474879.194,0,45.8
1623474879.297,0,43.78
1623474879.4,0,183.15
1623474879.503,0,214.79
1623474879.609,0,155.74
1623474879.712,0,218.31
1623474879.815,0,197.28
1623474879.918,0,179.92
1623474880.021,0,46.27
1623474880.124,0,216.62
1623474880.227,0,224.6
1623474880.331,0,146.87
1623474880.434,0,219.35
1623474880.537,0,211.6
1623474880.641,0,180.78
1623474880.744,0,218.28
1623474880.847,0,194.98
1623474880.95,0,202.88
1623474881.053,0,221.38
1623474881.158,0,192.38
1623474881.261,0,220.62
1623474881.364,0,220.46
1623474881.468,0,71.2
1623474881.571,0,222.56
1623474881.674,0,223.3
1623474881.777,0,184.2
1623474881.881,0,227.59
1623474881.984,0,205.54
1623474882.089,0,207.48
1623474882.192,0,224.95
1623474882.295,0,191.56
1623474882.398,0,226.18
1623474882.503,0,234.98
1623474882.606,0,98.51
1623474882.709,0,228.72
1623474882.812,0,223.66
1623474882.915,0,190.04
1623474883.018,0,231.12
1623474883.124,0,199.71
1623474883.227,0,215.93
1623474883.33,0,228.81
1623474883.434,0,201.98
